fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_id,twitter_name,party_simple,key,ballotpedia
H8ND00096,"ARMSTRONG, KELLY",ND,00,REPUBLICAN PARTY,House,Incumbent,C,A000377,Kelly Armstrong,412794,1080515866255593472,armstrong_km,Republican,kelly  armstrong,https://ballotpedia.org/Kelly_Armstrong_(North_Dakota)
H8ND00096,"ARMSTRONG, KELLY",ND,00,REPUBLICAN PARTY,House,Incumbent,C,A000377,Kelly Armstrong,412794,964996994623311872,reparmstrongnd,Republican,kelly  armstrong,https://ballotpedia.org/Kelly_Armstrong_(North_Dakota)
H8ND00096,"ARMSTRONG, KELLY",ND,00,REPUBLICAN PARTY,House,Incumbent,C,A000377,Kelly Armstrong,412794,964996994623311872,armstrong_nd,Republican,kelly  armstrong,https://ballotpedia.org/Kelly_Armstrong_(North_Dakota)
H8ND00096,"ARMSTRONG, KELLY",ND,00,REPUBLICAN PARTY,House,Incumbent,C,A000377,Kelly Armstrong,412794,964996994623311872,armstrong_km,Republican,kelly  armstrong,https://ballotpedia.org/Kelly_Armstrong_(North_Dakota)
H2NJ09149,"ARMSTRONG, SEAN ARMSTRONG",NJ,09,LIBERTARIAN PARTY,House,Challenger,N,,,,,sarmcast,Other,sean  armstrong,https://ballotpedia.org/Sean_Armstrong_(New_Jersey)
H2CO00043,"ARNOLD, JAMES G",CO,00,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,james  arnold,NA
H8WA08080,"ARNOLD, KEITH",WA,08,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,keith  arnold,https://ballotpedia.org/Keith_Arnold
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,,,,,huwaida4mi,Democrat,huwaida  arraf,https://ballotpedia.org/Huwaida_Arraf
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,,,,,huwaidaarraf,Democrat,huwaida  arraf,https://ballotpedia.org/Huwaida_Arraf
H2TX23140,"ARREDONDO-LYNCH, ALMA G DR. D.D.S.",TX,23,REPUBLICAN PARTY,House,Challenger,P,,,,,arredondo_lynch,Republican,alma  arredondolynch,https://ballotpedia.org/Alma_Arredondo-Lynch
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey Arrington,412726,816284664658874368,reparrington,Republican,jodey  arrington,https://ballotpedia.org/Jodey_Arrington
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey Arrington,412726,816284664658874368,jodeyarrington,Republican,jodey  arrington,https://ballotpedia.org/Jodey_Arrington
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey Arrington,412726,3609064098,reparrington,Republican,jodey  arrington,https://ballotpedia.org/Jodey_Arrington
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey Arrington,412726,3609064098,jodeyarrington,Republican,jodey  arrington,https://ballotpedia.org/Jodey_Arrington
H2SC01150,"ARRINGTON, KATIE",SC,01,REPUBLICAN PARTY,House,Challenger,C,,,,,karringtonsc,Republican,katie  arrington,https://ballotpedia.org/Katie_Arrington
H2NJ08299,"ARROYO, MARCOS",NJ,08,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,marcos  arroyo,https://ballotpedia.org/Marcos_Arroyo
H2SC07231,"ARTHUR, BARBARA MRS.",SC,07,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,barbara  arthur,https://ballotpedia.org/Barbara_Arthur
H2FL28038,"ASENCIO, ROBERT",FL,28,DEMOCRATIC PARTY,House,Open seat,P,,,,,repasencio,Democrat,robert  asencio,https://ballotpedia.org/Robert_Asencio
H2FL03197,"ASENSIO, MANUEL P",FL,03,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,manuel  asensio,NA
H8TX05052,"ASHBY, KEN",TX,33,LIBERTARIAN PARTY,House,Challenger,N,,,,,,Other,ken  ashby,https://ballotpedia.org/Ken_Ashby
H2CA10186,"ASLANPOUR, SIMON MICHAEL",CA,10,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,simon  aslanpour,NA
H2TX08109,"ATENCIO, RUDY A",TX,07,REPUBLICAN PARTY,House,Open seat,N,,,,,rudy_atencio,Republican,rudy  atencio,https://ballotpedia.org/Rudy_Atencio
H2TX01104,"ATHOLI, ADITYA",TX,01,REPUBLICAN PARTY,House,Open seat,C,,,,,atholi4congress,Republican,aditya  atholi,https://ballotpedia.org/Aditya_Atholi
H2FL10242,"ATKINSON, ERIC",FL,10,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,eric  atkinson,NA
H2NY01109,"ATKINSON, JOHN ROGERS IV",NY,01,DEMOCRATIC PARTY,House,Open seat,C,,,,,,Democrat,john  atkinson,NA
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,,456825,1330278736554582016,repauchincloss,Democrat,jake  auchincloss,https://ballotpedia.org/Jake_Auchincloss
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,,456825,1330278736554582016,jakeauch,Democrat,jake  auchincloss,https://ballotpedia.org/Jake_Auchincloss
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,,456825,4870048156,repauchincloss,Democrat,jake  auchincloss,https://ballotpedia.org/Jake_Auchincloss
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,,456825,4870048156,jakeauch,Democrat,jake  auchincloss,https://ballotpedia.org/Jake_Auchincloss
H2MD06286,"AUGUST, DAVID",MD,06,INDEPENDENT,House,Challenger,N,,,,,,Other,david  august,NA
H2KY01085,"AUSBROOKS, JIMMY CLIFTON",KY,01,DEMOCRATIC PARTY,House,Challenger,P,,,,,jimmy4ky,Democrat,jimmy  ausbrooks,https://ballotpedia.org/Jimmy_Ausbrooks
H2WI07123,"AUSMAN, RICHARD",WI,07,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,richard  ausman,https://ballotpedia.org/Richard_Ausman
H2NC06080,"AUSTIN, GERALD DARRYLL",NC,06,REPUBLICAN PARTY,House,Challenger,N,,,,,electaustin,Republican,gerald  austin,https://ballotpedia.org/Gerry_Austin
H2MT02175,"AUSTIN, KYLE RAY",MT,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,kyle  austin,https://ballotpedia.org/Kyle_Austin_(Montana)
H2CA26174,"AUSTIN, PETER DUMOND",CA,26,INDEPENDENT,House,Challenger,N,,,,,,Other,peter  austin,NA
H2CA39169,"AUZENNE, ORAY",CA,39,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,oray  auzenne,NA
H2PA01123,"AVERY, CAROLINE",PA,01,LIBERTARIAN PARTY,House,Challenger,P,,,,,,Other,caroline  avery,https://ballotpedia.org/Caroline_Avery
H2MS01130,"AVERY, HUNTER KYLE MR.",MS,01,DEMOCRATIC PARTY,House,Challenger,N,,,,,hunterkyleaver1,Democrat,hunter  avery,https://ballotpedia.org/Hunter_Avery
H2CO05224,"AVION, ORLONDO",CO,05,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,orlondo  avion,NA
H8TN09122,"AWGOWHAT, LEO",TN,09,REPUBLICAN PARTY,House,Challenger,N,,,,,awgowhat,Republican,leo  awgowhat,https://ballotpedia.org/Leo_Awgowhat
H2OH14106,"AWTREY, PATRICK EUGENE MR.",OH,14,REPUBLICAN PARTY,House,Challenger,P,,,,,patrickawtrey,Republican,patrick  awtrey,https://ballotpedia.org/Patrick_Awtrey
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,A000378,Cindy Axne,412772,,axne4congress,Democrat,cindy  axne,https://ballotpedia.org/Cindy_Axne
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,A000378,Cindy Axne,412772,1080865917377097728,axne4congress,Democrat,cindy  axne,https://ballotpedia.org/Cindy_Axne
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,A000378,Cindy Axne,412772,867495243482058752,axne4congress,Democrat,cindy  axne,https://ballotpedia.org/Cindy_Axne
H2FL10192,"AYALA, ARAMIS",FL,10,DEMOCRATIC PARTY,House,Open seat,C,,,,,,Democrat,aramis  ayala,NA
H8VA10189,"AYYAS, SHADI",VA,10,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,shadi  ayyas,NA
H0VA02167,"BAAN, ANDY",VA,02,REPUBLICAN PARTY,House,Challenger,C,,,,,andybaan,Republican,andy  baan,https://ballotpedia.org/Andy_Baan
H0GA07307,"BABBAGE, LISA NOEL DR.",GA,07,REPUBLICAN PARTY,House,Challenger,P,,,,,lisanoelbabbage,Republican,lisa  babbage,https://ballotpedia.org/Lisa_Babbage
H2VA11248,"BABB, JOSEPH RAY",VA,11,REPUBLICAN PARTY,House,Challenger,C,,,,,babbforcongress,Republican,joseph  babb,https://ballotpedia.org/Joe_Babb
H2NV02601,"BABER, DARRYL",NV,02,LIBERTARIAN PARTY,House,Challenger,N,,,,,,Other,darryl  baber,NA
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian Babin,412655,2929491549,repbrianbabin,Republican,brian  babin,https://ballotpedia.org/Brian_Babin
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian Babin,412655,2147483647,repbrianbabin,Republican,brian  babin,https://ballotpedia.org/Brian_Babin
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian Babin,412655,2929491549,babin4congress,Republican,brian  babin,https://ballotpedia.org/Brian_Babin
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian Babin,412655,2147483647,babin4congress,Republican,brian  babin,https://ballotpedia.org/Brian_Babin
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don Bacon,412713,818975124460335104,repdonbacon,Republican,donald  bacon,https://ballotpedia.org/Don_Bacon
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don Bacon,412713,818975124460335104,donjbacon,Republican,donald  bacon,https://ballotpedia.org/Don_Bacon
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don Bacon,412713,3109108467,repdonbacon,Republican,donald  bacon,https://ballotpedia.org/Don_Bacon
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don Bacon,412713,3109108467,donjbacon,Republican,donald  bacon,https://ballotpedia.org/Don_Bacon
H2NJ02060,"BACON, ROGER",NJ,07,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,roger  bacon,https://ballotpedia.org/Roger_Bacon
H2OH05047,"BADDAR, YOUSEFF MILAD",OH,09,INDEPENDENT,House,Challenger,P,,,,,,Other,youseff  baddar,NA
H2UT01268,"BADGER, ANDREW",UT,01,REPUBLICAN PARTY,House,Challenger,P,,,,,badgerforutah,Republican,andrew  badger,https://ballotpedia.org/Andrew_Badger
H0LA05088,"BADGER, JOHN ROBERT",LA,05,INDEPENDENT,House,Challenger,N,,,,,,Other,john  badger,NA
H2MN04169,"BADHASSO, AMANE",MN,04,DEMOCRATIC-FARMER-LABOR,House,Challenger,P,,,,,,Other,amane  badhasso,NA
H2NY23111,"BAHAR, HUGH",NY,23,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,hugh  bahar,NA
H2RI02218,"BAH, OMAR",RI,02,DEMOCRATIC PARTY,House,Open seat,P,,,,,bah_omar,Democrat,omar  bah,https://ballotpedia.org/Omar_Bah
H2IN09324,"BAILEY, JACOB",IN,09,WRITE-IN,House,Challenger,N,,,,,,Other,jacob  bailey,NA
H2TX05238,"BAILEY, KATHLEEN CORDELIA",TX,05,DEMOCRATIC PARTY,House,Challenger,C,,,,,kcbailey2022,Democrat,kathleen  bailey,https://ballotpedia.org/Kathleen_Bailey
H2CA52154,"BAILEY, RICHARD",CA,52,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,richard  bailey,NA
H2CO01207,"BAILEY, SCOTT CHRISTIAN MR.",CO,01,CONSERVATIVE PARTY,House,Challenger,N,,,,,,Other,scott  bailey,NA
H2SC07181,"BAILEY, WILLIAM",SC,07,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,william  bailey,NA
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James Baird,412777,1086316494450032640,repjimbaird,Republican,james  baird,https://ballotpedia.org/James_Baird
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James Baird,412777,1086316494450032640,electjimbaird,Republican,james  baird,https://ballotpedia.org/James_Baird
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James Baird,412777,123563657,repjimbaird,Republican,james  baird,https://ballotpedia.org/James_Baird
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James Baird,412777,123563657,electjimbaird,Republican,james  baird,https://ballotpedia.org/James_Baird
H2IN01214,"BAKER, JIM",IN,09,REPUBLICAN PARTY,House,Open seat,C,,,,,jimbakercre,Republican,jim  baker,https://ballotpedia.org/Jim_Baker_(Indiana)
H2GA13087,"BAKER, MARK",GA,13,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,mark  baker,https://ballotpedia.org/Mark_Baker_(Georgia)
H0TN01191,"BAKER, RICHARD",TN,01,INDEPENDENT,House,Challenger,N,,,,,,Other,richard  baker,https://ballotpedia.org/Richard_Baker_(Tennessee)
H2GA14127,"BAKER, RONALD D MR SR",GA,14,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,ronald  baker,NA
H2CA48111,"BALASINSKI, KRZYSZTOF CHRIS",CA,48,INDEPENDENT,House,Challenger,N,,,,,,Other,krzysztof  balasinski,NA
H2FL18096,"BALDERRAMOS ROBINSON, CORINNA",FL,21,DEMOCRATIC PARTY,House,Challenger,P,,,,,corinnarobinson,Democrat,corinna  robinson,https://ballotpedia.org/Corinna_Robinson
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,Troy Balderson,412747,1037341536592310272,repbalderson,Republican,william  balderson,NA
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,Troy Balderson,412747,1037341536592310272,troy_balderson,Republican,william  balderson,NA
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,Troy Balderson,412747,603083228,repbalderson,Republican,william  balderson,NA
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,Troy Balderson,412747,603083228,troy_balderson,Republican,william  balderson,NA
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,,456948,1606115178210365440,repbeccab,Democrat,rebecca  balint,https://ballotpedia.org/Becca_Balint
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,,456948,1606115178210365440,beccabalintvt,Democrat,rebecca  balint,https://ballotpedia.org/Becca_Balint
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,,456948,1210894642465501184,repbeccab,Democrat,rebecca  balint,https://ballotpedia.org/Becca_Balint
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,,456948,1210894642465501184,beccabalintvt,Democrat,rebecca  balint,https://ballotpedia.org/Becca_Balint
H2MT01094,"BALLARD, JACK",MT,02,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,jack  ballard,NA
H2VA11263,"BANKS, BARBARA",VA,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,barbara  banks,https://ballotpedia.org/Barbara_Banks_(Virginia)
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim Banks,412702,816131319033950208,repjimbanks,Republican,james  banks,https://ballotpedia.org/Jim_Banks_(Indiana)
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim Banks,412702,816131319033950208,jim_banks,Republican,james  banks,https://ballotpedia.org/Jim_Banks_(Indiana)
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim Banks,412702,14836282,repjimbanks,Republican,james  banks,https://ballotpedia.org/Jim_Banks_(Indiana)
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim Banks,412702,14836282,jim_banks,Republican,james  banks,https://ballotpedia.org/Jim_Banks_(Indiana)
H2OK05177,"BANKS, SUBRINA",OK,05,REPUBLICAN PARTY,House,Challenger,C,,,,,subrinabanks,Republican,subrina  banks,https://ballotpedia.org/Subrina_Banks
H2ID01168,"BANNER, MICHAEL DOUGLAS MR.",ID,01,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,michael  banner,NA
H0IL11128,"BANSAL, KRISHNA K",IL,11,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,krishna  bansal,NA
H0FL19106,"BANYAI, CINDY LYN",FL,19,DEMOCRATIC PARTY,House,Challenger,P,,,,,cindy_banyai_fl,Democrat,cindy  banyai,https://ballotpedia.org/Cindy_Banyai
H0OR01152,"BARAJAS, RICARDO",OR,06,DEMOCRATIC PARTY,House,Open seat,N,,,,,rickybarajas4or,Democrat,ricardo  barajas,https://ballotpedia.org/Ricky_Barajas
H2MA02093,"BARASSI, NICHOLAS",MA,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,nicholas  barassi,NA
H2NC04168,"BARBOUR, DEVAN IV",NC,13,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,devan  barbour,NA
H2MO05378,"BARHAM, JERRY",MO,05,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,jerry  barham,https://ballotpedia.org/Jerry_Barham
H2OK02281,"BARKER, GUY STUART",OK,02,REPUBLICAN PARTY,House,Open seat,P,,,,,guysbarker,Republican,guy  barker,https://ballotpedia.org/Guy_Barker
H2NJ03266,"BARKER, JOHN",NJ,02,REPUBLICAN PARTY,House,Challenger,N,,,,,donate2barker,Republican,john  barker,https://ballotpedia.org/John_Barker_(New_Jersey)
H2CA00096,"BARKLEY, MICHAEL JAMES MR.",CA,05,DEMOCRATIC PARTY,House,Challenger,C,,,,,mjbarkl,Democrat,michael  barkley,https://ballotpedia.org/Mike_Barkley
H2WI01134,"BARMAN, CHARLES E.",WI,01,OTHER,House,Challenger,N,,,,,,Other,charles  barman,NA
H2FL09210,"BARNARD, ALYCIA",FL,09,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,alycia  barnard,NA
H2IN09258,"BARNES-ISRAEL, STU",IN,09,REPUBLICAN PARTY,House,Open seat,P,,,,,stuforindiana,Republican,stu  barnesisrael,https://ballotpedia.org/Stu_Barnes-Israel
H0AZ07082,"BARNETT, JOSH",AZ,01,REPUBLICAN PARTY,House,Challenger,P,,,,,barnettforaz,Republican,josh  barnett,https://ballotpedia.org/Josh_Barnett
H8TX03081,"BARONE, ROGER RICHARD MR.",TX,03,REPUBLICAN PARTY,House,Open seat,N,,,,,,Republican,roger  barone,NA
H2CA50182,"BAROSAY, MARI MS",CA,50,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,mari  barosay,NA
H6CA44103,"BARRAGAN, NANETTE",CA,44,DEMOCRATIC PARTY,House,Incumbent,C,B001300,Nanette Barragán,412687,816833925456789504,,Democrat,nanette  barragan,NA
H6CA44103,"BARRAGAN, NANETTE",CA,44,DEMOCRATIC PARTY,House,Incumbent,C,B001300,Nanette Barragán,412687,303633791,,Democrat,nanette  barragan,NA
H2MI07123,"BARRETT, THOMAS MORE",MI,07,REPUBLICAN PARTY,House,Challenger,P,,,,,barrettbrigade1,Republican,thomas  barrett,https://ballotpedia.org/Tom_Barrett_(Michigan)
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy Barr,412541,1089334250,repandybarr,Republican,garland  barr,https://ballotpedia.org/Andy_Barr
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy Barr,412541,1089334250,barrforcongress,Republican,garland  barr,https://ballotpedia.org/Andy_Barr
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy Barr,412541,115186195,repandybarr,Republican,garland  barr,https://ballotpedia.org/Andy_Barr
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy Barr,412541,115186195,barrforcongress,Republican,garland  barr,https://ballotpedia.org/Andy_Barr
H2KY03198,"BARRIOS MORENO, DARIEN D",KY,03,REPUBLICAN PARTY,House,Open seat,N,,,,,darien4congress,Republican,darien  moreno,https://ballotpedia.org/Darien_Barrios_Moreno
H2GA10166,"BARR, TIMOTHY",GA,10,REPUBLICAN PARTY,House,Open seat,P,,,,,patriotbarr,Republican,timothy  barr,https://ballotpedia.org/Timothy_Barr
H2WI02173,"BARRY, CHARITY",WI,02,REPUBLICAN PARTY,House,Challenger,P,,,,,barrycongress,Republican,charity  barry,https://ballotpedia.org/Charity_Barry
H2NY01232,"BARSKY, DAVID DR.",NY,01,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,david  barsky,NA
H2CA49267,"BARTLETT, LISA",CA,49,REPUBLICAN PARTY,House,Challenger,P,,,,,,Republican,lisa  bartlett,NA
H2SC07298,"BARTON, GARRETT DR.",SC,07,REPUBLICAN PARTY,House,Challenger,P,,,,,garrettbartonsc,Republican,garrett  barton,https://ballotpedia.org/Garrett_Barton
H2PA31013,"BARUCH, SILVESTER MR",PA,31,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,,,,,,Other,silvester  baruch,NA
H2VA07147,"BARVE, GARY",VA,07,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,gary  barve,NA
H2PA02170,"BASHIR, HAROON",PA,02,REPUBLICAN PARTY,House,Challenger,N,,,,,,Republican,haroon  bashir,https://ballotpedia.org/Aaron_Bashir
H4WA09061,"BASLER, DOUGLAS MICHAEL",WA,09,REPUBLICAN PARTY,House,Challenger,P,,,,,dougbasler,Republican,douglas  basler,https://ballotpedia.org/Doug_Basler
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,B001270,Karen Bass,412404,,,Democrat,karen  bass,NA
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,B001270,Karen Bass,412404,113494390,,Democrat,karen  bass,NA
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,B001270,Karen Bass,412404,239949176,,Democrat,karen  bass,NA
H2TN05396,"BATCHELOR, GENI MRS.",TN,05,REPUBLICAN PARTY,House,Open seat,P,,,,,genibatchelor,Republican,geni  batchelor,https://ballotpedia.org/Geni_Batchelor
H2NC11239,"BATCHELOR, JAMES ERIC",NC,11,REPUBLICAN PARTY,House,Challenger,C,,,,,,Republican,james  batchelor,NA
H2TX08190,"BATES, BETSY",TX,08,REPUBLICAN PARTY,House,Open seat,N,,,,,magabetsy,Republican,betsy  bates,https://ballotpedia.org/Betsy_Bates_(Texas)
H2CA36470,"BATTERSBY, MITCHELL A",CA,36,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,mitchell  battersby,NA
H2CA47196,"BAUGH, SCOTT",CA,47,REPUBLICAN PARTY,House,Challenger,N,,,,,scottrbaugh,Republican,scott  baugh,https://ballotpedia.org/Scott_Baugh
H2NH01262,"BAXTER, TIM",NH,01,REPUBLICAN PARTY,House,Challenger,P,,,,,timbaxternh,Republican,tim  baxter,https://ballotpedia.org/Tim_Baxter
H2CA14188,"BEACH, EMILY",CA,15,DEMOCRATIC PARTY,House,Open seat,C,,,,,emilybeach650,Democrat,emily  beach,https://ballotpedia.org/Emily_Beach
H2NC11155,"BEACH-FERRARA, JASMINE",NC,11,DEMOCRATIC PARTY,House,Challenger,P,,,,,jbeachferrara,Democrat,jasmine  beachferrara,https://ballotpedia.org/Jasmine_Beach-Ferrara
H4IN04032,"BEACHY, PHILLIP D",IN,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,,Democrat,phillip  beachy,NA
H2AK00440,"BEAL, BRIAN T.",AK,00,,House,Open seat,N,,,,,,Other,brian  beal,https://ballotpedia.org/Brian_Beal
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,B001314,,456888,1604927550081359872,repaaronbean,Republican,aaron  bean,https://ballotpedia.org/Aaron_Bean
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,B001314,,456888,24317646,repaaronbean,Republican,aaron  bean,https://ballotpedia.org/Aaron_Bean
H2KS01079,"BEARD, JAMES KENNETH",KS,01,DEMOCRATIC PARTY,House,Challenger,P,,,,,,Democrat,james  beard,https://ballotpedia.org/James_Beard_(Kansas)
H2MD03226,"BEARDSLEY, BENJAMIN RYAN",MD,03,DEMOCRATIC PARTY,House,Challenger,N,,,,,ben4congress26,Democrat,benjamin  beardsley,https://ballotpedia.org/Ben_Beardsley
H2VA10141,"BEATTY, JOHN",VA,10,REPUBLICAN PARTY,House,Challenger,C,,,,,beattyforus,Republican,john  beatty,https://ballotpedia.org/John_Beatty_(Virginia)
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce Beatty,412565,1531521632,repbeatty,Democrat,joyce  beatty,https://ballotpedia.org/Joyce_Beatty
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce Beatty,412565,1531521632,joycebeatty,Democrat,joyce  beatty,https://ballotpedia.org/Joyce_Beatty
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce Beatty,412565,582070020,repbeatty,Democrat,joyce  beatty,https://ballotpedia.org/Joyce_Beatty
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce Beatty,412565,582070020,joycebeatty,Democrat,joyce  beatty,https://ballotpedia.org/Joyce_Beatty
H2TX37066,"BEAUBOUEF, RICHARD QUINTON",TX,37,DEMOCRATIC PARTY,House,Open seat,N,,,,,,Democrat,richard  beaubouef,NA
H2NV03161,"BECKER, APRIL",NV,03,REPUBLICAN PARTY,House,Challenger,P,,,,,voteaprilbecker,Republican,april  becker,https://ballotpedia.org/April_Becker
H8NV02137,"BECK, JOEL",NV,02,REPUBLICAN PARTY,House,Challenger,N,,,,,jbeck4congress,Republican,joel  beck,https://ballotpedia.org/Joel_Beck
