fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,bioguide_id,ballotpedia_id,govtrack_id,twitter_name,score_norm_abs,partisan_score_twitter,partisan_score_nominate,partisan_score_govtrack,compete_ideology,compete_cookpvi,compete_eff_gap
H8ND00096,"ARMSTRONG, KELLY",ND,00,REPUBLICAN PARTY,House,Incumbent,C,A000377,Kelly_Armstrong_(North_Dakota),412794,reparmstrongnd,0.9047530022575644,0.6276803118908382,0.47,0.19253488538169283,0.4920034878498063,20,0.02210475712780275
H2NJ09149,"ARMSTRONG, SEAN ARMSTRONG",NJ,09,LIBERTARIAN PARTY,House,Challenger,N,NA,Sean_Armstrong_(New_Jersey),NA,sarmcast,NA,NA,NA,NA,0.19911068584944025,8,0.02885589531222688
H2CO00043,"ARNOLD, JAMES G",CO,00,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H8WA08080,"ARNOLD, KEITH",WA,08,DEMOCRATIC PARTY,House,Challenger,N,NA,Keith_Arnold,NA,NA,NA,NA,NA,NA,0.05588473838374142,1,0.1598942306227092
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Huwaida_Arraf,NA,huwaidaarraf,0.8908563320344236,0.4697855750487329,NA,NA,0.157347237576847,3,0.05379316569796383
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,NA,Huwaida_Arraf,NA,huwaida4mi,0.8908563320344236,0.4697855750487329,NA,NA,0.157347237576847,3,0.05379316569796383
H2TX23140,"ARREDONDO-LYNCH, ALMA G DR. D.D.S.",TX,23,REPUBLICAN PARTY,House,Challenger,P,NA,Alma_Arredondo-Lynch,NA,arredondo_lynch,NA,NA,NA,NA,0.33160937202506435,5,0.15073575823558455
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey_Arrington,412726,jodeyarrington,0.9337622136801758,0.8382066276803118,0.648,0.28384811146732103,0.6020985045045124,26,0.06556571149643599
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,A000375,Jodey_Arrington,412726,reparrington,0.9337622136801758,0.8382066276803118,0.648,0.28384811146732103,0.6020985045045124,26,0.06556571149643599
H2SC01150,"ARRINGTON, KATIE",SC,01,REPUBLICAN PARTY,House,Challenger,C,NA,Katie_Arrington,NA,karringtonsc,0.9140726407773664,0.6900584795321637,NA,NA,0.28993389337207987,7,0.12429986096146312
H2NJ08299,"ARROYO, MARCOS",NJ,08,REPUBLICAN PARTY,House,Open seat,N,NA,Marcos_Arroyo,NA,NA,NA,NA,NA,NA,0.5459942458198561,22,0.01629038374439768
H2SC07231,"ARTHUR, BARBARA MRS.",SC,07,REPUBLICAN PARTY,House,Challenger,C,NA,Barbara_Arthur,NA,NA,NA,NA,NA,NA,0.5142589980317269,11,0.08601404424996567
H2FL28038,"ASENCIO, ROBERT",FL,28,DEMOCRATIC PARTY,House,Open seat,P,NA,Robert_Asencio,NA,repasencio,0.897156093071528,0.5272904483430799,NA,NA,0.0711109899342437,2,NA
H2FL03197,"ASENSIO, MANUEL P",FL,03,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.3789789030138697,9,0.11598345008054183
H8TX05052,"ASHBY, KEN",TX,33,LIBERTARIAN PARTY,House,Challenger,N,NA,Ken_Ashby,NA,NA,NA,NA,NA,NA,0.08913831340904377,24,0.04743267213283771
H2CA10186,"ASLANPOUR, SIMON MICHAEL",CA,10,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.29179238887991543,18,0.21405584383677217
H2TX08109,"ATENCIO, RUDY A",TX,07,REPUBLICAN PARTY,House,Open seat,N,NA,Rudy_Atencio,NA,rudy_atencio,0.7791000903604777,0.25048732943469787,NA,NA,0.11772834072644034,13,0.14070761158775197
H2TX01104,"ATHOLI, ADITYA",TX,01,REPUBLICAN PARTY,House,Open seat,C,NA,Aditya_Atholi,NA,atholi4congress,0.8025257501696854,0.2719298245614035,NA,NA,0.7641301370383149,26,0.016269381450119687
H2FL10242,"ATKINSON, ERIC",FL,10,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.10470641193980135,14,0.2843863751250869
H2NY01109,"ATKINSON, JOHN ROGERS IV",NY,01,DEMOCRATIC PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA,NA,0.07034437727530096,3,0.06019866772979984
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,Jake_Auchincloss,456825,repauchincloss,0.7850998628804279,0.2543859649122807,0.3,0.5818856998363914,0.3349561025291298,12,0.09292895049480183
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,A000148,Jake_Auchincloss,456825,jakeauch,0.7850998628804279,0.2543859649122807,0.3,0.5818856998363914,0.3349561025291298,12,0.09292895049480183
H2MD06286,"AUGUST, DAVID",MD,06,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.014682764255920855,2,0.07396315620907612
H2KY01085,"AUSBROOKS, JIMMY CLIFTON",KY,01,DEMOCRATIC PARTY,House,Challenger,P,NA,Jimmy_Ausbrooks,NA,jimmy4ky,NA,NA,NA,NA,0.5766356392755654,24,0.030502694082551542
H2WI07123,"AUSMAN, RICHARD",WI,07,DEMOCRATIC PARTY,House,Challenger,P,NA,Richard_Ausman,NA,NA,NA,NA,NA,NA,0.4550514652999993,12,0.07981572761079736
H2NC06080,"AUSTIN, GERALD DARRYLL",NC,06,REPUBLICAN PARTY,House,Challenger,N,NA,Gerry_Austin,NA,electaustin,0.9413055357068284,0.8947368421052632,NA,NA,0.08080453764310058,4,0.1547697203365079
H2MT02175,"AUSTIN, KYLE RAY",MT,00,REPUBLICAN PARTY,House,Challenger,N,NA,Kyle_Austin_(Montana),NA,NA,NA,NA,NA,NA,0.5445717216126622,6,0.14002288476217828
H2MT02175,"AUSTIN, KYLE RAY",MT,00,REPUBLICAN PARTY,House,Challenger,N,NA,Kyle_Austin_(Montana),NA,NA,NA,NA,NA,NA,0.5445717216126622,16,0.14002288476217828
H2MT02175,"AUSTIN, KYLE RAY",MT,00,REPUBLICAN PARTY,House,Challenger,N,NA,Kyle_Austin_(Montana),NA,NA,NA,NA,NA,NA,0.5713339136989228,6,0.14002288476217828
H2MT02175,"AUSTIN, KYLE RAY",MT,00,REPUBLICAN PARTY,House,Challenger,N,NA,Kyle_Austin_(Montana),NA,NA,NA,NA,NA,NA,0.5713339136989228,16,0.14002288476217828
H2CA26174,"AUSTIN, PETER DUMOND",CA,26,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.16632298925904043,8,0.1761396401197001
H2CA39169,"AUZENNE, ORAY",CA,39,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.10700772882961307,12,0.17856260883157127
H2PA01123,"AVERY, CAROLINE",PA,01,LIBERTARIAN PARTY,House,Challenger,P,NA,Caroline_Avery,NA,NA,NA,NA,NA,NA,0.1003477573597844,0,0.13433994235969626
H2MS01130,"AVERY, HUNTER KYLE MR.",MS,01,DEMOCRATIC PARTY,House,Challenger,N,NA,Hunter_Avery,NA,hunterkyleaver1,NA,NA,NA,NA,0.6784557198898018,18,0.043541242160521264
H2CO05224,"AVION, ORLONDO",CO,05,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3045526676331973,9,0.0822143758907018
H8TN09122,"AWGOWHAT, LEO",TN,09,REPUBLICAN PARTY,House,Challenger,N,NA,Leo_Awgowhat,NA,awgowhat,NA,NA,NA,NA,0.090798582854004,22,0.01774012221433547
H2OH14106,"AWTREY, PATRICK EUGENE MR.",OH,14,REPUBLICAN PARTY,House,Challenger,P,NA,Patrick_Awtrey,NA,patrickawtrey,NA,NA,NA,NA,0.3184124018801797,9,0.10892503424777455
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,A000378,Cindy_Axne,412772,axne4congress,0.9439239779281664,0.9142300194931774,NA,0.23818317678115908,0.10558489179713004,3,0.07431131300346984
H2FL10192,"AYALA, ARAMIS",FL,10,DEMOCRATIC PARTY,House,Open seat,C,NA,NA,NA,NA,NA,NA,NA,NA,0.10470641193980135,14,0.2843863751250869
H8VA10189,"AYYAS, SHADI",VA,10,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.03771929973250465,6,0.10560856269529821
H0VA02167,"BAAN, ANDY",VA,02,REPUBLICAN PARTY,House,Challenger,C,NA,Andy_Baan,NA,andybaan,0.9251433619286512,0.7797270955165692,NA,NA,0.23813782254383975,2,0.12191202053290855
H2VA11248,"BABB, JOSEPH RAY",VA,11,REPUBLICAN PARTY,House,Challenger,C,NA,Joe_Babb,NA,babbforcongress,NA,NA,NA,NA,0.2978922670377314,18,0.06581687591503352
H0GA07307,"BABBAGE, LISA NOEL DR.",GA,07,REPUBLICAN PARTY,House,Challenger,P,NA,Lisa_Babbage,NA,lisanoelbabbage,0.4774256415343862,0.1189083820662768,NA,NA,0.01629516571932277,10,0.17120623326027495
H2NV02601,"BABER, DARRYL",NV,02,LIBERTARIAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3189981306947032,8,0.09312292581759754
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian_Babin,412655,babin4congress,0.9087532813220563,0.6578947368421053,0.711,0.9133379700568856,0.49844912218720605,18,0.049657520409361
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,B001291,Brian_Babin,412655,repbrianbabin,0.9087532813220563,0.6578947368421053,0.711,0.9133379700568856,0.49844912218720605,18,0.049657520409361
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don_Bacon,412713,donjbacon,0.8751321351126125,0.3762183235867446,0.343,0.34629244726013764,0.07706279457733678,0,0.18257767994874535
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,B001298,Don_Bacon,412713,repdonbacon,0.8751321351126125,0.3762183235867446,0.343,0.34629244726013764,0.07706279457733678,0,0.18257767994874535
H2NJ02060,"BACON, ROGER",NJ,07,DEMOCRATIC PARTY,House,Challenger,N,NA,Roger_Bacon,NA,NA,NA,NA,NA,NA,0.04485647061384901,1,0.12690306792294886
H2OH05047,"BADDAR, YOUSEFF MILAD",OH,09,INDEPENDENT,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.23557835712961794,3,0.04113608936458589
H2UT01268,"BADGER, ANDREW",UT,01,REPUBLICAN PARTY,House,Challenger,P,NA,Andrew_Badger,NA,badgerforutah,NA,NA,NA,NA,0.29999486352629123,12,0.026117844477721947
H0LA05088,"BADGER, JOHN ROBERT",LA,05,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.7079916978208434,17,0.07683552936878248
H2MN04169,"BADHASSO, AMANE",MN,04,DEMOCRATIC-FARMER-LABOR,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.3734161188290973,17,0.062155306947714206
H2RI02218,"BAH, OMAR",RI,02,DEMOCRATIC PARTY,House,Open seat,P,NA,Omar_Bah,NA,bah_omar,0.8905400677053514,0.4551656920077973,NA,NA,0.25506463780117306,4,0.07802694201545968
H2NY23111,"BAHAR, HUGH",NY,23,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3227387182466732,12,0.056445155044175216
H2IN09324,"BAILEY, JACOB",IN,09,WRITE-IN,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.40896128754264516,16,0.12954215066747843
H2TX05238,"BAILEY, KATHLEEN CORDELIA",TX,05,DEMOCRATIC PARTY,House,Challenger,C,NA,Kathleen_Bailey,NA,kcbailey2022,NA,NA,NA,NA,0.4403059847929074,14,0.11127491038145032
H2CA52154,"BAILEY, RICHARD",CA,52,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.26962035589375244,18,0.18056581968130475
H2CO01207,"BAILEY, SCOTT CHRISTIAN MR.",CO,01,CONSERVATIVE PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.4791026340710307,29,0.0157738952082927
H2SC07181,"BAILEY, WILLIAM",SC,07,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5142589980317269,11,0.08601404424996567
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James_Baird,412777,repjimbaird,0.9142589367335234,0.6920077972709552,0.479,0.4195939060870922,0.4011507983710336,18,0.08027656311886834
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,B001307,James_Baird,412777,electjimbaird,0.9142589367335234,0.6920077972709552,0.479,0.4195939060870922,0.4011507983710336,18,0.08027656311886834
H2IN01214,"BAKER, JIM",IN,09,REPUBLICAN PARTY,House,Open seat,C,NA,Jim_Baker_(Indiana),NA,jimbakercre,NA,NA,NA,NA,0.40896128754264516,16,0.12954215066747843
H2GA13087,"BAKER, MARK",GA,13,DEMOCRATIC PARTY,House,Challenger,P,NA,Mark_Baker_(Georgia),NA,NA,NA,NA,NA,NA,0.07147701404308149,28,0.21128562938421927
H0TN01191,"BAKER, RICHARD",TN,01,INDEPENDENT,House,Challenger,N,NA,Richard_Baker_(Tennessee),NA,NA,NA,NA,NA,NA,0.7448251476142229,30,0.027221479547595993
H2GA14127,"BAKER, RONALD D MR SR",GA,14,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5762309145480033,22,0.2076412973295017
H2CA48111,"BALASINSKI, KRZYSZTOF CHRIS",CA,48,INDEPENDENT,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.12837253544518856,9,0.17393518250549356
H2FL18096,"BALDERRAMOS ROBINSON, CORINNA",FL,21,DEMOCRATIC PARTY,House,Challenger,P,NA,Corinna_Robinson,NA,corinnarobinson,0.8361504599485202,0.3001949317738791,NA,NA,0.2326209612104737,7,0.29514907912903277
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,NA,412747,troy_balderson,0.918927668467692,0.7270955165692008,0.425,0.43358243761720017,0.49439226974085737,18,0.08337599791638345
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,B001306,NA,412747,repbalderson,0.918927668467692,0.7270955165692008,0.425,0.43358243761720017,0.49439226974085737,18,0.08337599791638345
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,Becca_Balint,456948,beccabalintvt,1,1,0.473,0.4511661548690705,0.4188017671987838,16,0.02319208036284659
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,B001318,Becca_Balint,456948,repbeccab,1,1,0.473,0.4511661548690705,0.4188017671987838,16,0.02319208036284659
H2MT01094,"BALLARD, JACK",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5445717216126622,6,0.14002288476217828
H2MT01094,"BALLARD, JACK",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5445717216126622,16,0.14002288476217828
H2MT01094,"BALLARD, JACK",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5713339136989228,6,0.14002288476217828
H2MT01094,"BALLARD, JACK",MT,00,DEMOCRATIC PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.5713339136989228,16,0.14002288476217828
H2VA11263,"BANKS, BARBARA",VA,11,REPUBLICAN PARTY,House,Challenger,N,NA,Barbara_Banks_(Virginia),NA,NA,NA,NA,NA,NA,0.2978922670377314,18,0.06581687591503352
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim_Banks_(Indiana),412702,repjimbanks,0.9213505187841824,0.7495126705653021,0.646,0.5980414133097458,0.5151552350699122,18,0.059992155908548186
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,B001299,Jim_Banks_(Indiana),412702,jim_banks,0.9213505187841824,0.7495126705653021,0.646,0.5980414133097458,0.5151552350699122,18,0.059992155908548186
H2OK05177,"BANKS, SUBRINA",OK,05,REPUBLICAN PARTY,House,Challenger,C,NA,Subrina_Banks,NA,subrinabanks,NA,NA,NA,NA,0.2500056544892433,12,0.13905743093394418
H2ID01168,"BANNER, MICHAEL DOUGLAS MR.",ID,01,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.735932002958708,22,0.04126624130041407
H0IL11128,"BANSAL, KRISHNA K",IL,11,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.04589740651079499,5,0.11765038513592563
H0FL19106,"BANYAI, CINDY LYN",FL,19,DEMOCRATIC PARTY,House,Challenger,P,NA,Cindy_Banyai,NA,cindy_banyai_fl,0.8971190959942923,0.5263157894736842,NA,NA,0.3289270016706014,13,0.06936530686831223
H0OR01152,"BARAJAS, RICARDO",OR,06,DEMOCRATIC PARTY,House,Open seat,N,NA,Ricky_Barajas,NA,rickybarajas4or,NA,NA,NA,NA,0.11779641131077168,4,NA
H2MA02093,"BARASSI, NICHOLAS",MA,02,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.31781444820075555,13,0.06944453328979014
H2NC04168,"BARBOUR, DEVAN IV",NC,13,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.18119799839647843,2,0.14522181327172506
H2MO05378,"BARHAM, JERRY",MO,05,REPUBLICAN PARTY,House,Challenger,P,NA,Jerry_Barham,NA,NA,NA,NA,NA,NA,0.02598968444646277,11,0.07957611000938064
H2OK02281,"BARKER, GUY STUART",OK,02,REPUBLICAN PARTY,House,Open seat,P,NA,Guy_Barker,NA,guysbarker,NA,NA,NA,NA,0.699585452647437,29,0.035012250606731694
H2NJ03266,"BARKER, JOHN",NJ,02,REPUBLICAN PARTY,House,Challenger,N,NA,John_Barker_(New_Jersey),NA,donate2barker,NA,NA,NA,NA,0.12948645016261273,5,0.0637126258628606
H2CA00096,"BARKLEY, MICHAEL JAMES MR.",CA,05,DEMOCRATIC PARTY,House,Challenger,C,NA,Mike_Barkley,NA,mjbarkl,0.5619980058264571,0.14717348927875243,NA,NA,0.1363408635829666,9,0.0615758668970002
H2WI01134,"BARMAN, CHARLES E.",WI,01,OTHER,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.14899816592088588,3,0.07675617428063203
H2FL09210,"BARNARD, ALYCIA",FL,09,REPUBLICAN PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.007167097283350299,8,0.13880812403115392
H2IN09258,"BARNES-ISRAEL, STU",IN,09,REPUBLICAN PARTY,House,Open seat,P,NA,Stu_Barnes-Israel,NA,stuforindiana,NA,NA,NA,NA,0.40896128754264516,16,0.12954215066747843
H0AZ07082,"BARNETT, JOSH",AZ,01,REPUBLICAN PARTY,House,Challenger,P,NA,Josh_Barnett,NA,barnettforaz,NA,NA,NA,NA,0.06124540743668083,2,0.17913665209513227
H8TX03081,"BARONE, ROGER RICHARD MR.",TX,03,REPUBLICAN PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.32315698371500745,11,0.18889360071954073
H2CA50182,"BAROSAY, MARI MS",CA,50,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.27961814864775325,14,0.13397968415294623
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy_Barr,412541,repandybarr,0.9596000135215405,0.969785575048733,0.476,0.2810725547446049,0.2759727244478949,9,0.12970994146621756
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,B001282,Andy_Barr,412541,barrforcongress,0.9596000135215405,0.969785575048733,0.476,0.2810725547446049,0.2759727244478949,9,0.12970994146621756
H2GA10166,"BARR, TIMOTHY",GA,10,REPUBLICAN PARTY,House,Open seat,P,NA,Timothy_Barr,NA,patriotbarr,NA,NA,NA,NA,0.41468658469405906,15,0.1995866504650406
H6CA44103,"BARRAGAN, NANETTE",CA,44,DEMOCRATIC PARTY,House,Incumbent,C,B001300,NA,412687,nanette4ca,0.9006705443753548,0.5584795321637427,0.515,0.7942212753357885,0.32784195234210567,24,0.23665184424619692
H2MI07123,"BARRETT, THOMAS MORE",MI,07,REPUBLICAN PARTY,House,Challenger,P,NA,Tom_Barrett_(Michigan),NA,barrettbrigade1,0.9679919169735784,0.9785575048732944,NA,NA,0.14282351101830315,2,0.13314762181317258
H2KY03198,"BARRIOS MORENO, DARIEN D",KY,03,REPUBLICAN PARTY,House,Open seat,N,NA,Darien_Barrios_Moreno,NA,darien4congress,NA,NA,NA,NA,0.030208894253209162,9,0.09243766690427509
H2WI02173,"BARRY, CHARITY",WI,02,REPUBLICAN PARTY,House,Challenger,P,NA,Charity_Barry,NA,barrycongress,0.6238256308827934,0.1695906432748538,NA,NA,0.2949146026621351,19,0.07851406984902634
H2NY01232,"BARSKY, DAVID DR.",NY,01,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.07034437727530096,3,0.06019866772979984
H2CA49267,"BARTLETT, LISA",CA,49,REPUBLICAN PARTY,House,Challenger,P,NA,NA,NA,NA,NA,NA,NA,NA,0.09305270047893477,3,0.19371669487180787
H2SC07298,"BARTON, GARRETT DR.",SC,07,REPUBLICAN PARTY,House,Challenger,P,NA,Garrett_Barton,NA,garrettbartonsc,NA,NA,NA,NA,0.5142589980317269,11,0.08601404424996567
H2PA31013,"BARUCH, SILVESTER MR",PA,31,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
H2VA07147,"BARVE, GARY",VA,07,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.18910154950356017,1,0.11435503725394368
H2PA02170,"BASHIR, HAROON",PA,02,REPUBLICAN PARTY,House,Challenger,N,NA,Aaron_Bashir,NA,NA,NA,NA,NA,NA,0.2633269883720216,20,0.088665109607775
H4WA09061,"BASLER, DOUGLAS MICHAEL",WA,09,REPUBLICAN PARTY,House,Challenger,P,NA,Doug_Basler,NA,dougbasler,NA,NA,NA,NA,0.5506606004837084,21,0.07038142504856357
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,B001270,NA,412404,repkarenbass,0.9479900322915408,0.9337231968810916,NA,0.7459241241266055,0.4848190227743939,37,0.14142883868163195
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,B001270,NA,412404,karenbassla,0.9479900322915408,0.9337231968810916,NA,0.7459241241266055,0.4848190227743939,37,0.14142883868163195
H2TN05396,"BATCHELOR, GENI MRS.",TN,05,REPUBLICAN PARTY,House,Open seat,P,NA,Geni_Batchelor,NA,genibatchelor,NA,NA,NA,NA,0.2470138570677114,9,0.09212011079767463
H2NC11239,"BATCHELOR, JAMES ERIC",NC,11,REPUBLICAN PARTY,House,Challenger,C,NA,NA,NA,NA,NA,NA,NA,NA,0.3202226325749704,8,0.11979168592392173
H2TX08190,"BATES, BETSY",TX,08,REPUBLICAN PARTY,House,Open seat,N,NA,Betsy_Bates_(Texas),NA,magabetsy,NA,NA,NA,NA,0.4261818148948022,16,0.146886849326991
H2CA36470,"BATTERSBY, MITCHELL A",CA,36,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.543161805706675,21,0.17293249665209173
H2CA47196,"BAUGH, SCOTT",CA,47,REPUBLICAN PARTY,House,Challenger,N,NA,Scott_Baugh,NA,scottrbaugh,NA,NA,NA,NA,0.22920906314372969,3,0.14120481606860397
H2NH01262,"BAXTER, TIM",NH,01,REPUBLICAN PARTY,House,Challenger,P,NA,Tim_Baxter,NA,timbaxternh,0.9022150495601228,0.5789473684210527,NA,NA,0.010310916096510914,0,0.10938805171201105
H2CA14188,"BEACH, EMILY",CA,15,DEMOCRATIC PARTY,House,Open seat,C,NA,Emily_Beach,NA,emilybeach650,0.8966007958005773,0.5214424951267057,NA,NA,0.6413204317745914,28,0.07511079958415658
H2NC11155,"BEACH-FERRARA, JASMINE",NC,11,DEMOCRATIC PARTY,House,Challenger,P,NA,Jasmine_Beach-Ferrara,NA,jbeachferrara,0.8979339935121986,0.5331384015594542,NA,NA,0.3202226325749704,8,0.11979168592392173
H4IN04032,"BEACHY, PHILLIP D",IN,03,DEMOCRATIC PARTY,House,Challenger,N,NA,NA,NA,NA,NA,NA,NA,NA,0.5151552350699122,18,0.059992155908548186
H2AK00440,"BEAL, BRIAN T.",AK,00,NA,House,Open seat,N,NA,Brian_Beal,NA,NA,NA,NA,NA,NA,0.49543194293402926,8,0.0963368019870488
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,B001314,Aaron_Bean,456888,repaaronbean,0.3451414086465656,0.08869395711500974,0.479,0.2546037508562712,0.397807669980234,6,0.06064659817269164
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,B001314,Aaron_Bean,456888,aaronpbean,0.3451414086465656,0.08869395711500974,0.479,0.2546037508562712,0.397807669980234,6,0.06064659817269164
H2KS01079,"BEARD, JAMES KENNETH",KS,01,DEMOCRATIC PARTY,House,Challenger,P,NA,James_Beard_(Kansas),NA,NA,NA,NA,NA,NA,0.410035552406921,18,0.1434019628819219
H2MD03226,"BEARDSLEY, BENJAMIN RYAN",MD,03,DEMOCRATIC PARTY,House,Challenger,N,NA,Ben_Beardsley,NA,ben4congress26,NA,NA,NA,NA,0.0787978298431593,10,0.04656961269429061
H2VA10141,"BEATTY, JOHN",VA,10,REPUBLICAN PARTY,House,Challenger,C,NA,John_Beatty_(Virginia),NA,beattyforus,NA,NA,NA,NA,0.03771929973250465,6,0.10560856269529821
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce_Beatty,412565,repbeatty,0.9412565422962096,0.8937621832358674,0.437,0.6574303405329518,0.289787637814239,20,0.036653635547730344
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,B001281,Joyce_Beatty,412565,joycebeatty,0.9412565422962096,0.8937621832358674,0.437,0.6574303405329518,0.289787637814239,20,0.036653635547730344
H2TX37066,"BEAUBOUEF, RICHARD QUINTON",TX,37,DEMOCRATIC PARTY,House,Open seat,N,NA,NA,NA,NA,NA,NA,NA,NA,0.3781869410723353,24,NA
H8NV02137,"BECK, JOEL",NV,02,REPUBLICAN PARTY,House,Challenger,N,NA,Joel_Beck,NA,jbeck4congress,0.6603757795674541,0.1881091617933723,NA,NA,0.3189981306947032,8,0.09312292581759754
