fec_id,name,state,district,party,office,incumbent_challenge,candidate_status,party_simple,key,twitter_name,ballotpedia,bioguide_id,twitter_id
H2CO00043,"ARNOLD, JAMES G",CO,00,REPUBLICAN PARTY,House,Challenger,N,Republican,james  arnold,NA,NA,NA,
H8WA08080,"ARNOLD, KEITH",WA,08,DEMOCRATIC PARTY,House,Challenger,N,Democrat,keith  arnold,NA,https://ballotpedia.org/Keith_Arnold,NA,
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,huwaida  arraf,huwaida4mi,https://ballotpedia.org/Huwaida_Arraf,NA,
H2MI10127,"ARRAF, HUWAIDA",MI,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,huwaida  arraf,huwaidaarraf,https://ballotpedia.org/Huwaida_Arraf,NA,
H2TX23140,"ARREDONDO-LYNCH, ALMA G DR. D.D.S.",TX,23,REPUBLICAN PARTY,House,Challenger,P,Republican,alma  arredondolynch,arredondo_lynch,https://ballotpedia.org/Alma_Arredondo-Lynch,NA,
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,Republican,jodey  arrington,RepArrington,https://ballotpedia.org/Jodey_Arrington,A000375,816284664658874368
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,Republican,jodey  arrington,JodeyArrington,https://ballotpedia.org/Jodey_Arrington,A000375,816284664658874368
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,Republican,jodey  arrington,RepArrington,https://ballotpedia.org/Jodey_Arrington,A000375,3609064098
H6TX19099,"ARRINGTON, JODEY",TX,19,REPUBLICAN PARTY,House,Incumbent,N,Republican,jodey  arrington,JodeyArrington,https://ballotpedia.org/Jodey_Arrington,A000375,3609064098
H2SC01150,"ARRINGTON, KATIE",SC,01,REPUBLICAN PARTY,House,Challenger,C,Republican,katie  arrington,karringtonsc,https://ballotpedia.org/Katie_Arrington,NA,
H2NJ08299,"ARROYO, MARCOS",NJ,08,REPUBLICAN PARTY,House,Open seat,N,Republican,marcos  arroyo,NA,https://ballotpedia.org/Marcos_Arroyo,NA,
H2SC07231,"ARTHUR, BARBARA MRS.",SC,07,REPUBLICAN PARTY,House,Challenger,C,Republican,barbara  arthur,NA,https://ballotpedia.org/Barbara_Arthur,NA,
H2FL28038,"ASENCIO, ROBERT",FL,28,DEMOCRATIC PARTY,House,Open seat,P,Democrat,robert  asencio,RepAsencio,https://ballotpedia.org/Robert_Asencio,NA,
H2FL03197,"ASENSIO, MANUEL P",FL,03,REPUBLICAN PARTY,House,Challenger,P,Republican,manuel  asensio,NA,NA,NA,
H8TX05052,"ASHBY, KEN",TX,33,LIBERTARIAN PARTY,House,Challenger,N,Other,ken  ashby,NA,https://ballotpedia.org/Ken_Ashby,NA,
H2CA10186,"ASLANPOUR, SIMON MICHAEL",CA,10,REPUBLICAN PARTY,House,Challenger,N,Republican,simon  aslanpour,NA,NA,NA,
H2TX08109,"ATENCIO, RUDY A",TX,07,REPUBLICAN PARTY,House,Open seat,N,Republican,rudy  atencio,rudy_atencio,https://ballotpedia.org/Rudy_Atencio,NA,
H2TX01104,"ATHOLI, ADITYA",TX,01,REPUBLICAN PARTY,House,Open seat,C,Republican,aditya  atholi,Atholi4Congress,https://ballotpedia.org/Aditya_Atholi,NA,
H2FL10242,"ATKINSON, ERIC",FL,10,DEMOCRATIC PARTY,House,Open seat,N,Democrat,eric  atkinson,NA,NA,NA,
H2NY01109,"ATKINSON, JOHN ROGERS IV",NY,01,DEMOCRATIC PARTY,House,Open seat,C,Democrat,john  atkinson,NA,NA,NA,
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jake  auchincloss,RepAuchincloss,https://ballotpedia.org/Jake_Auchincloss,A000148,1330278736554582016
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jake  auchincloss,JakeAuch,https://ballotpedia.org/Jake_Auchincloss,A000148,1330278736554582016
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jake  auchincloss,RepAuchincloss,https://ballotpedia.org/Jake_Auchincloss,A000148,4870048156
H0MA04192,"AUCHINCLOSS, JAKE",MA,04,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,jake  auchincloss,JakeAuch,https://ballotpedia.org/Jake_Auchincloss,A000148,4870048156
H2MD06286,"AUGUST, DAVID",MD,06,INDEPENDENT,House,Challenger,N,Other,david  august,NA,NA,NA,
H2KY01085,"AUSBROOKS, JIMMY CLIFTON",KY,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,jimmy  ausbrooks,jimmy4ky,https://ballotpedia.org/Jimmy_Ausbrooks,NA,
H2WI07123,"AUSMAN, RICHARD",WI,07,DEMOCRATIC PARTY,House,Challenger,P,Democrat,richard  ausman,NA,https://ballotpedia.org/Richard_Ausman,NA,
H2NC06080,"AUSTIN, GERALD DARRYLL",NC,06,REPUBLICAN PARTY,House,Challenger,N,Republican,gerald  austin,ElectAustin,https://ballotpedia.org/Gerry_Austin,NA,
H2MT02175,"AUSTIN, KYLE RAY",MT,02,REPUBLICAN PARTY,House,Challenger,N,Republican,kyle  austin,NA,https://ballotpedia.org/Kyle_Austin_(Montana),NA,
H2CA26174,"AUSTIN, PETER DUMOND",CA,26,INDEPENDENT,House,Challenger,N,Other,peter  austin,NA,NA,NA,
H2CA39169,"AUZENNE, ORAY",CA,39,DEMOCRATIC PARTY,House,Challenger,N,Democrat,oray  auzenne,NA,NA,NA,
H2PA01123,"AVERY, CAROLINE",PA,01,LIBERTARIAN PARTY,House,Challenger,P,Other,caroline  avery,NA,https://ballotpedia.org/Caroline_Avery,NA,
H2MS01130,"AVERY, HUNTER KYLE MR.",MS,01,DEMOCRATIC PARTY,House,Challenger,N,Democrat,hunter  avery,HunterKyleAver1,https://ballotpedia.org/Hunter_Avery,NA,
H2CO05224,"AVION, ORLONDO",CO,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,orlondo  avion,NA,NA,NA,
H8TN09122,"AWGOWHAT, LEO",TN,09,REPUBLICAN PARTY,House,Challenger,N,Republican,leo  awgowhat,awgowhat,https://ballotpedia.org/Leo_Awgowhat,NA,
H2OH14106,"AWTREY, PATRICK EUGENE MR.",OH,14,REPUBLICAN PARTY,House,Challenger,P,Republican,patrick  awtrey,patrickawtrey,https://ballotpedia.org/Patrick_Awtrey,NA,
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,cindy  axne,Axne4Congress,https://ballotpedia.org/Cindy_Axne,A000378,1080865917377097728
H8IA03124,"AXNE, CINDY",IA,03,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,cindy  axne,Axne4Congress,https://ballotpedia.org/Cindy_Axne,A000378,867495243482058752
H2FL10192,"AYALA, ARAMIS",FL,10,DEMOCRATIC PARTY,House,Open seat,C,Democrat,aramis  ayala,NA,NA,NA,
H8VA10189,"AYYAS, SHADI",VA,10,DEMOCRATIC PARTY,House,Challenger,P,Democrat,shadi  ayyas,NA,NA,NA,
H0VA02167,"BAAN, ANDY",VA,02,REPUBLICAN PARTY,House,Challenger,C,Republican,andy  baan,andybaan,https://ballotpedia.org/Andy_Baan,NA,
H0GA07307,"BABBAGE, LISA NOEL DR.",GA,07,REPUBLICAN PARTY,House,Challenger,P,Republican,lisa  babbage,LisaNoelBabbage,https://ballotpedia.org/Lisa_Babbage,NA,
H2VA11248,"BABB, JOSEPH RAY",VA,11,REPUBLICAN PARTY,House,Challenger,C,Republican,joseph  babb,babbforcongress,https://ballotpedia.org/Joe_Babb,NA,
H2NV02601,"BABER, DARRYL",NV,02,LIBERTARIAN PARTY,House,Challenger,N,Other,darryl  baber,NA,NA,NA,
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,Republican,brian  babin,RepBrianBabin,https://ballotpedia.org/Brian_Babin,B001291,2929491549
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,Republican,brian  babin,babin4congress,https://ballotpedia.org/Brian_Babin,B001291,2929491549
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,Republican,brian  babin,RepBrianBabin,https://ballotpedia.org/Brian_Babin,B001291,2147483647
H6TX02079,"BABIN, BRIAN",TX,36,REPUBLICAN PARTY,House,Incumbent,C,Republican,brian  babin,babin4congress,https://ballotpedia.org/Brian_Babin,B001291,2147483647
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,donald  bacon,repdonbacon,https://ballotpedia.org/Don_Bacon,B001298,818975124460335104
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,donald  bacon,DonJBacon,https://ballotpedia.org/Don_Bacon,B001298,818975124460335104
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,donald  bacon,repdonbacon,https://ballotpedia.org/Don_Bacon,B001298,3109108467
H6NE02125,"BACON, DONALD J",NE,02,REPUBLICAN PARTY,House,Incumbent,C,Republican,donald  bacon,DonJBacon,https://ballotpedia.org/Don_Bacon,B001298,3109108467
H2NJ02060,"BACON, ROGER",NJ,07,DEMOCRATIC PARTY,House,Challenger,N,Democrat,roger  bacon,NA,https://ballotpedia.org/Roger_Bacon,NA,
H2OH05047,"BADDAR, YOUSEFF MILAD",OH,09,INDEPENDENT,House,Challenger,P,Other,youseff  baddar,NA,NA,NA,
H2UT01268,"BADGER, ANDREW",UT,01,REPUBLICAN PARTY,House,Challenger,P,Republican,andrew  badger,BadgerforUtah,https://ballotpedia.org/Andrew_Badger,NA,
H0LA05088,"BADGER, JOHN ROBERT",LA,05,INDEPENDENT,House,Challenger,N,Other,john  badger,NA,NA,NA,
H2MN04169,"BADHASSO, AMANE",MN,04,DEMOCRATIC-FARMER-LABOR,House,Challenger,P,Other,amane  badhasso,NA,NA,NA,
H2NY23111,"BAHAR, HUGH",NY,23,REPUBLICAN PARTY,House,Open seat,N,Republican,hugh  bahar,NA,NA,NA,
H2RI02218,"BAH, OMAR",RI,02,DEMOCRATIC PARTY,House,Open seat,P,Democrat,omar  bah,Bah_Omar,https://ballotpedia.org/Omar_Bah,NA,
H2IN09324,"BAILEY, JACOB",IN,09,WRITE-IN,House,Challenger,N,Other,jacob  bailey,NA,NA,NA,
H2TX05238,"BAILEY, KATHLEEN CORDELIA",TX,05,DEMOCRATIC PARTY,House,Challenger,C,Democrat,kathleen  bailey,KCBailey2022,https://ballotpedia.org/Kathleen_Bailey,NA,
H2CA52154,"BAILEY, RICHARD",CA,52,REPUBLICAN PARTY,House,Challenger,P,Republican,richard  bailey,NA,NA,NA,
H2CO01207,"BAILEY, SCOTT CHRISTIAN MR.",CO,01,CONSERVATIVE PARTY,House,Challenger,N,Other,scott  bailey,NA,NA,NA,
H2SC07181,"BAILEY, WILLIAM",SC,07,REPUBLICAN PARTY,House,Challenger,N,Republican,william  bailey,NA,NA,NA,
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,Republican,james  baird,RepJimBaird,https://ballotpedia.org/James_Baird,B001307,1086316494450032640
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,Republican,james  baird,ElectJimBaird,https://ballotpedia.org/James_Baird,B001307,1086316494450032640
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,Republican,james  baird,RepJimBaird,https://ballotpedia.org/James_Baird,B001307,123563657
H8IN04199,"BAIRD, JAMES R DR.",IN,04,REPUBLICAN PARTY,House,Incumbent,C,Republican,james  baird,ElectJimBaird,https://ballotpedia.org/James_Baird,B001307,123563657
H2IN01214,"BAKER, JIM",IN,09,REPUBLICAN PARTY,House,Open seat,C,Republican,jim  baker,jimbakercre,https://ballotpedia.org/Jim_Baker_(Indiana),NA,
H2GA13087,"BAKER, MARK",GA,13,DEMOCRATIC PARTY,House,Challenger,P,Democrat,mark  baker,NA,https://ballotpedia.org/Mark_Baker_(Georgia),NA,
H0TN01191,"BAKER, RICHARD",TN,01,INDEPENDENT,House,Challenger,N,Other,richard  baker,NA,https://ballotpedia.org/Richard_Baker_(Tennessee),NA,
H2GA14127,"BAKER, RONALD D MR SR",GA,14,DEMOCRATIC PARTY,House,Challenger,N,Democrat,ronald  baker,NA,NA,NA,
H2CA48111,"BALASINSKI, KRZYSZTOF CHRIS",CA,48,INDEPENDENT,House,Challenger,N,Other,krzysztof  balasinski,NA,NA,NA,
H2FL18096,"BALDERRAMOS ROBINSON, CORINNA",FL,21,DEMOCRATIC PARTY,House,Challenger,P,Democrat,corinna  robinson,CorinnaRobinson,https://ballotpedia.org/Corinna_Robinson,NA,
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,Republican,william  balderson,NA,NA,B001306,1037341536592310272
H8OH12180,"BALDERSON, WILLIAM TROY",OH,12,REPUBLICAN PARTY,House,Incumbent,C,Republican,william  balderson,NA,NA,B001306,603083228
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,rebecca  balint,RepBeccaB,https://ballotpedia.org/Becca_Balint,B001318,1606115178210365440
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,rebecca  balint,beccabalintvt,https://ballotpedia.org/Becca_Balint,B001318,1606115178210365440
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,rebecca  balint,RepBeccaB,https://ballotpedia.org/Becca_Balint,B001318,1210894642465501184
H2VT01076,"BALINT, REBECCA 'BECCA'",VT,00,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,rebecca  balint,beccabalintvt,https://ballotpedia.org/Becca_Balint,B001318,1210894642465501184
H2MT01094,"BALLARD, JACK",MT,02,DEMOCRATIC PARTY,House,Challenger,P,Democrat,jack  ballard,NA,NA,NA,
H2VA11263,"BANKS, BARBARA",VA,11,REPUBLICAN PARTY,House,Challenger,N,Republican,barbara  banks,NA,https://ballotpedia.org/Barbara_Banks_(Virginia),NA,
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  banks,RepJimBanks,https://ballotpedia.org/Jim_Banks_(Indiana),B001299,816131319033950208
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  banks,Jim_Banks,https://ballotpedia.org/Jim_Banks_(Indiana),B001299,816131319033950208
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  banks,RepJimBanks,https://ballotpedia.org/Jim_Banks_(Indiana),B001299,14836282
H6IN03229,"BANKS, JAMES E HON.",IN,03,REPUBLICAN PARTY,House,Incumbent,N,Republican,james  banks,Jim_Banks,https://ballotpedia.org/Jim_Banks_(Indiana),B001299,14836282
H2OK05177,"BANKS, SUBRINA",OK,05,REPUBLICAN PARTY,House,Challenger,C,Republican,subrina  banks,subrinaBanks,https://ballotpedia.org/Subrina_Banks,NA,
H2ID01168,"BANNER, MICHAEL DOUGLAS MR.",ID,01,DEMOCRATIC PARTY,House,Challenger,N,Democrat,michael  banner,NA,NA,NA,
H0IL11128,"BANSAL, KRISHNA K",IL,11,REPUBLICAN PARTY,House,Challenger,N,Republican,krishna  bansal,NA,NA,NA,
H0FL19106,"BANYAI, CINDY LYN",FL,19,DEMOCRATIC PARTY,House,Challenger,P,Democrat,cindy  banyai,Cindy_Banyai_FL,https://ballotpedia.org/Cindy_Banyai,NA,
H0OR01152,"BARAJAS, RICARDO",OR,06,DEMOCRATIC PARTY,House,Open seat,N,Democrat,ricardo  barajas,RIckyBarajas4OR,https://ballotpedia.org/Ricky_Barajas,NA,
H2MA02093,"BARASSI, NICHOLAS",MA,02,REPUBLICAN PARTY,House,Challenger,N,Republican,nicholas  barassi,NA,NA,NA,
H2NC04168,"BARBOUR, DEVAN IV",NC,13,REPUBLICAN PARTY,House,Challenger,C,Republican,devan  barbour,NA,NA,NA,
H2MO05378,"BARHAM, JERRY",MO,05,REPUBLICAN PARTY,House,Challenger,P,Republican,jerry  barham,NA,https://ballotpedia.org/Jerry_Barham,NA,
H2OK02281,"BARKER, GUY STUART",OK,02,REPUBLICAN PARTY,House,Open seat,P,Republican,guy  barker,GuySBarker,https://ballotpedia.org/Guy_Barker,NA,
H2NJ03266,"BARKER, JOHN",NJ,02,REPUBLICAN PARTY,House,Challenger,N,Republican,john  barker,Donate2Barker,https://ballotpedia.org/John_Barker_(New_Jersey),NA,
H2CA00096,"BARKLEY, MICHAEL JAMES MR.",CA,05,DEMOCRATIC PARTY,House,Challenger,C,Democrat,michael  barkley,mjbarkl,https://ballotpedia.org/Mike_Barkley,NA,
H2WI01134,"BARMAN, CHARLES E.",WI,01,OTHER,House,Challenger,N,Other,charles  barman,NA,NA,NA,
H2FL09210,"BARNARD, ALYCIA",FL,09,REPUBLICAN PARTY,House,Challenger,N,Republican,alycia  barnard,NA,NA,NA,
H2IN09258,"BARNES-ISRAEL, STU",IN,09,REPUBLICAN PARTY,House,Open seat,P,Republican,stu  barnesisrael,stuforindiana,https://ballotpedia.org/Stu_Barnes-Israel,NA,
H0AZ07082,"BARNETT, JOSH",AZ,01,REPUBLICAN PARTY,House,Challenger,P,Republican,josh  barnett,BarnettforAZ,https://ballotpedia.org/Josh_Barnett,NA,
H8TX03081,"BARONE, ROGER RICHARD MR.",TX,03,REPUBLICAN PARTY,House,Open seat,N,Republican,roger  barone,NA,NA,NA,
H2CA50182,"BAROSAY, MARI MS",CA,50,DEMOCRATIC PARTY,House,Challenger,N,Democrat,mari  barosay,NA,NA,NA,
H6CA44103,"BARRAGAN, NANETTE",CA,44,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,nanette  barragan,NA,NA,B001300,816833925456789504
H6CA44103,"BARRAGAN, NANETTE",CA,44,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,nanette  barragan,NA,NA,B001300,303633791
H2MI07123,"BARRETT, THOMAS MORE",MI,07,REPUBLICAN PARTY,House,Challenger,P,Republican,thomas  barrett,barrettbrigade1,https://ballotpedia.org/Tom_Barrett_(Michigan),NA,
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,garland  barr,RepAndyBarr,https://ballotpedia.org/Andy_Barr,B001282,1089334250
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,garland  barr,barrforcongress,https://ballotpedia.org/Andy_Barr,B001282,1089334250
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,garland  barr,RepAndyBarr,https://ballotpedia.org/Andy_Barr,B001282,115186195
H0KY06104,"BARR, GARLAND ANDY",KY,06,REPUBLICAN PARTY,House,Incumbent,C,Republican,garland  barr,barrforcongress,https://ballotpedia.org/Andy_Barr,B001282,115186195
H2KY03198,"BARRIOS MORENO, DARIEN D",KY,03,REPUBLICAN PARTY,House,Open seat,N,Republican,darien  moreno,Darien4congress,https://ballotpedia.org/Darien_Barrios_Moreno,NA,
H2GA10166,"BARR, TIMOTHY",GA,10,REPUBLICAN PARTY,House,Open seat,P,Republican,timothy  barr,patriotbarr,https://ballotpedia.org/Timothy_Barr,NA,
H2WI02173,"BARRY, CHARITY",WI,02,REPUBLICAN PARTY,House,Challenger,P,Republican,charity  barry,BarryCongress,https://ballotpedia.org/Charity_Barry,NA,
H2NY01232,"BARSKY, DAVID DR.",NY,01,DEMOCRATIC PARTY,House,Open seat,N,Democrat,david  barsky,NA,NA,NA,
H2CA49267,"BARTLETT, LISA",CA,49,REPUBLICAN PARTY,House,Challenger,P,Republican,lisa  bartlett,NA,NA,NA,
H2SC07298,"BARTON, GARRETT DR.",SC,07,REPUBLICAN PARTY,House,Challenger,P,Republican,garrett  barton,GarrettBartonSC,https://ballotpedia.org/Garrett_Barton,NA,
H2PA31013,"BARUCH, SILVESTER MR",PA,31,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,silvester  baruch,NA,NA,NA,
H2VA07147,"BARVE, GARY",VA,07,REPUBLICAN PARTY,House,Challenger,C,Republican,gary  barve,NA,NA,NA,
H2PA02170,"BASHIR, HAROON",PA,02,REPUBLICAN PARTY,House,Challenger,N,Republican,haroon  bashir,NA,https://ballotpedia.org/Aaron_Bashir,NA,
H4WA09061,"BASLER, DOUGLAS MICHAEL",WA,09,REPUBLICAN PARTY,House,Challenger,P,Republican,douglas  basler,dougbasler,https://ballotpedia.org/Doug_Basler,NA,
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,karen  bass,NA,NA,B001270,113494390
H0CA33117,"BASS, KAREN",CA,37,DEMOCRATIC PARTY,House,Incumbent,P,Democrat,karen  bass,NA,NA,B001270,239949176
H2TN05396,"BATCHELOR, GENI MRS.",TN,05,REPUBLICAN PARTY,House,Open seat,P,Republican,geni  batchelor,GeniBatchelor,https://ballotpedia.org/Geni_Batchelor,NA,
H2NC11239,"BATCHELOR, JAMES ERIC",NC,11,REPUBLICAN PARTY,House,Challenger,C,Republican,james  batchelor,NA,NA,NA,
H2TX08190,"BATES, BETSY",TX,08,REPUBLICAN PARTY,House,Open seat,N,Republican,betsy  bates,MAGABetsy,https://ballotpedia.org/Betsy_Bates_(Texas),NA,
H2CA36470,"BATTERSBY, MITCHELL A",CA,36,DEMOCRATIC PARTY,House,Challenger,N,Democrat,mitchell  battersby,NA,NA,NA,
H2CA47196,"BAUGH, SCOTT",CA,47,REPUBLICAN PARTY,House,Challenger,N,Republican,scott  baugh,ScottRBaugh,https://ballotpedia.org/Scott_Baugh,NA,
H2NH01262,"BAXTER, TIM",NH,01,REPUBLICAN PARTY,House,Challenger,P,Republican,tim  baxter,TimBaxterNH,https://ballotpedia.org/Tim_Baxter,NA,
H2CA14188,"BEACH, EMILY",CA,15,DEMOCRATIC PARTY,House,Open seat,C,Democrat,emily  beach,EmilyBeach650,https://ballotpedia.org/Emily_Beach,NA,
H2NC11155,"BEACH-FERRARA, JASMINE",NC,11,DEMOCRATIC PARTY,House,Challenger,P,Democrat,jasmine  beachferrara,JBeachFerrara,https://ballotpedia.org/Jasmine_Beach-Ferrara,NA,
H4IN04032,"BEACHY, PHILLIP D",IN,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,phillip  beachy,NA,NA,NA,
H2AK00440,"BEAL, BRIAN T.",AK,00,,House,Open seat,N,Other,brian  beal,NA,https://ballotpedia.org/Brian_Beal,NA,
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,Republican,aaron  bean,RepAaronBean,https://ballotpedia.org/Aaron_Bean,B001314,1604927550081359872
H2FL04211,"BEAN, AARON P.",FL,04,REPUBLICAN PARTY,House,Incumbent,N,Republican,aaron  bean,RepAaronBean,https://ballotpedia.org/Aaron_Bean,B001314,24317646
H2KS01079,"BEARD, JAMES KENNETH",KS,01,DEMOCRATIC PARTY,House,Challenger,P,Democrat,james  beard,NA,https://ballotpedia.org/James_Beard_(Kansas),NA,
H2MD03226,"BEARDSLEY, BENJAMIN RYAN",MD,03,DEMOCRATIC PARTY,House,Challenger,N,Democrat,benjamin  beardsley,ben4congress26,https://ballotpedia.org/Ben_Beardsley,NA,
H2VA10141,"BEATTY, JOHN",VA,10,REPUBLICAN PARTY,House,Challenger,C,Republican,john  beatty,JohnHenleyVA,https://ballotpedia.org/John_Henley,NA,
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joyce  beatty,RepBeatty,https://ballotpedia.org/Joyce_Beatty,B001281,1531521632
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joyce  beatty,JoyceBeatty,https://ballotpedia.org/Joyce_Beatty,B001281,1531521632
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joyce  beatty,RepBeatty,https://ballotpedia.org/Joyce_Beatty,B001281,582070020
H2OH03125,"BEATTY, JOYCE",OH,03,DEMOCRATIC PARTY,House,Incumbent,C,Democrat,joyce  beatty,JoyceBeatty,https://ballotpedia.org/Joyce_Beatty,B001281,582070020
H2TX37066,"BEAUBOUEF, RICHARD QUINTON",TX,37,DEMOCRATIC PARTY,House,Open seat,N,Democrat,richard  beaubouef,NA,NA,NA,
H2NV03161,"BECKER, APRIL",NV,03,REPUBLICAN PARTY,House,Challenger,P,Republican,april  becker,voteaprilbecker,https://ballotpedia.org/April_Becker,NA,
H8NV02137,"BECK, JOEL",NV,02,REPUBLICAN PARTY,House,Challenger,N,Republican,joel  beck,JBeck4Congress,https://ballotpedia.org/Joel_Beck,NA,
H2TX24155,"BECKLEY, MICHELLE",TX,24,DEMOCRATIC PARTY,House,Challenger,P,Democrat,michelle  beckley,NA,NA,NA,
H2AK00457,"BECK, TIM",AK,00,,House,Open seat,N,Other,tim  beck,NA,https://ballotpedia.org/Tim_Beck_(Alaska),NA,
H2VA10273,"BECKWITH, DAVID",VA,10,REPUBLICAN PARTY,House,Challenger,C,Republican,david  beckwith,daveb4congress,https://ballotpedia.org/Dave_Beckwith,NA,
H2AK01083,"BEGICH, NICHOLAS III",AK,00,REPUBLICAN PARTY,House,Challenger,P,Republican,nicholas  begich,NicholasBegich,https://ballotpedia.org/Nicholas_Begich,NA,
H2TN05479,"BEIERLEIN, JEFF",TN,05,REPUBLICAN PARTY,House,Open seat,P,Republican,jeff  beierlein,NA,https://ballotpedia.org/Jeff_Beierlein,NA,
H8OR04134,"BEILSTEIN, MICHAEL ALLAN",OR,04,PACIFIC GREEN,House,Challenger,N,Other,michael  beilstein,NA,https://ballotpedia.org/Michael_Beilstein,NA,
H2WY29017,"BELINSKEY, ROBYN MARIWE",WY,00,REPUBLICAN PARTY,House,Challenger,N,Republican,robyn  belinskey,NA,https://ballotpedia.org/Robyn_Belinskey,NA,
H2AL03107,"BELL, DOUGLAS A.",AL,03,INDEPENDENT,House,Challenger,P,Other,douglas  bell,NA,https://ballotpedia.org/Douglas_Bell,NA,
H2MI13386,"BELLE, ANITA EILEEN",MI,13,,House,Challenger,N,Other,anita  belle,NA,NA,NA,
H2CA25192,"BELLINGHAM, CHRIS",CA,25,DEMOCRATIC PARTY,House,Challenger,N,Democrat,chris  bellingham,NA,NA,NA,
H0VA02175,"BELL, JAROME",VA,02,REPUBLICAN PARTY,House,Challenger,P,Republican,jarome  bell,JaromeBellVA2,https://ballotpedia.org/Jarome_Bell,NA,
H2FL06208,"BELL, MATT",FL,06,DEMOCRATIC PARTY,House,Challenger,N,Democrat,matt  bell,NA,NA,NA,
H2PA28019,"BELMONT, MARTHA MRS",PA,28,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N,Other,martha  belmont,NA,NA,NA,
H2MD05544,"BELSON, ELAINE SARAH",MD,05,DEMOCRATIC PARTY,House,Challenger,N,Democrat,elaine  belson,NA,NA,NA,
H2CA42247,"BELTRAN, JOAQUIN",CA,42,DEMOCRATIC PARTY,House,Challenger,P,Democrat,joaquin  beltran,NA,NA,NA,
