fec_id,name,state,district,party,office,incumbent_challenge,candidate_status
H2AZ02436,"BIES, DAVID",AZ,02,LIBERTARIAN PARTY,House,Challenger,N
H6AZ05083,"BIGGS, ANDY",AZ,05,REPUBLICAN PARTY,House,Incumbent,C
H2CA50190,"BILASH, TIMOTHY DANIEL DR. M.D.",CA,50,DEMOCRATIC PARTY,House,Challenger,C
H6FL09070,"BILIRAKIS, GUS M",FL,12,REPUBLICAN PARTY,House,Incumbent,C
H2TX02110,"BILLAND, MICHAEL ALAN",TX,02,REPUBLICAN PARTY,House,Challenger,C
H2WA06178,"BINNS, CHRIS RAYMOND",WA,06,REPUBLICAN PARTY,House,Challenger,P
H2OH44012,"BIRBECK, PHILEMON MR",OH,44,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H0CA06170,"BISH, CHRISTINE",CA,06,REPUBLICAN PARTY,House,Challenger,N
H0NC09187,"BISHOP, JAMES DANIEL",NC,08,REPUBLICAN PARTY,House,Incumbent,C
H2NC01248,"BISHOP, JULLIAN",NC,01,DEMOCRATIC PARTY,House,Open seat,N
H2MT02076,"BISHOP, LAURIE",MT,02,DEMOCRATIC PARTY,House,Challenger,C
H2GA02031,"BISHOP, SANFORD",GA,02,DEMOCRATIC PARTY,House,Incumbent,C
H2MI11257,"BITTERMAN, JOSH",MI,11,REPUBLICAN PARTY,House,Challenger,P
H2MI13360,"BIVINGS, MARTELL DE'ANGELO",MI,13,REPUBLICAN PARTY,House,Challenger,P
H2NV04128,"BLACK, ANNIE",NV,04,REPUBLICAN PARTY,House,Challenger,C
H2MD08209,"BLACK, COLT MORNINGSTAR",MD,06,REPUBLICAN PARTY,House,Challenger,P
H2MS01148,"BLACK, DIANNE DODSON",MS,01,DEMOCRATIC PARTY,House,Challenger,P
H2OK04162,"BLACKE, FRANK W.",OK,04,REPUBLICAN PARTY,House,Challenger,N
H2CT02195,"BLACKER, KEVIN",CT,02,GREEN PARTY,House,Challenger,N
H2CA06333,"BLACK, KARLA",CA,06,NA,House,Challenger,P
H2AZ01339,"BLACKMAN, WALTER JACK",AZ,02,REPUBLICAN PARTY,House,Challenger,P
H2WA03225,"BLACK, OLIVER",WA,03,OTHER,House,Challenger,N
H2NH02286,"BLACK, SCOTT",NH,02,REPUBLICAN PARTY,House,Challenger,N
H2AL05110,"BLALOCK, KEVIN ANDREW",AL,05,REPUBLICAN PARTY,House,Challenger,C
H2SC01119,"BLANDFORD, KEITH WARRICK",SC,01,REPUBLICAN PARTY,House,Challenger,N
H2LA06033,"BLANEY, JAQUELINE YVONNE",LA,06,DEMOCRATIC PARTY,House,Challenger,N
H2NJ04181,"BLASI, MICHAEL",NJ,04,REPUBLICAN PARTY,House,Challenger,C
H2MA05138,"BLASK, WASHINGTON GAVIN",MA,05,INDEPENDENT,House,Challenger,N
H2WA06186,"BLOOM, TODD",WA,06,REPUBLICAN PARTY,House,Challenger,N
H6OR03064,"BLUMENAUER, EARL",OR,03,DEMOCRATIC PARTY,House,Incumbent,N
H6DE00206,"BLUNT ROCHESTER, LISA",DE,00,DEMOCRATIC PARTY,House,Incumbent,C
H8MD07042,"BLY, RAY",MD,07,REPUBLICAN PARTY,House,Challenger,N
H0CO03165,"BOEBERT, LAUREN",CO,03,REPUBLICAN PARTY,House,Incumbent,C
H0GA09196,"BOGGUS, MICHAEL SHANE",GA,09,REPUBLICAN PARTY,House,Challenger,N
H0PA08221,"BOGNET, JIM",PA,08,REPUBLICAN PARTY,House,Challenger,P
H2NC07179,"BOGUSLAWSKI, MARVIN",NC,06,REPUBLICAN PARTY,House,Challenger,C
H2IA02111,"BOHANNAN, CHRISTINA",IA,01,DEMOCRATIC PARTY,House,Challenger,P
H0MI13505,"BOMER, ARTICIA",MI,12,REPUBLICAN PARTY,House,Challenger,N
H2OR01133,"BONAMICI, SUZANNE MS.",OR,01,DEMOCRATIC PARTY,House,Incumbent,C
H2NV04110,"BONAVENTURA, CHANCE",NV,04,REPUBLICAN PARTY,House,Challenger,C
H2NY01257,"BOND, MICHELLE",NY,01,REPUBLICAN PARTY,House,Open seat,P
H8ME02219,"BOND, TIFFANY",ME,02,INDEPENDENT,House,Challenger,N
H2CT04126,"BOOK, ETHAN",CT,04,REPUBLICAN PARTY,House,Challenger,N
H2IN04168,"BOOKWALTER, THOMAS CHARLES",IN,04,REPUBLICAN PARTY,House,Challenger,P
H2FL10309,"BOONE, JEFFREY MR.",FL,10,DEMOCRATIC PARTY,House,Open seat,P
H2AZ05207,"BORDEN, DEBRA JO ""D JO""",AZ,05,WRITE-IN,House,Challenger,N
H2TX11103,"BORDERE, SHAUNE PIERRE MS.",TX,11,DEMOCRATIC PARTY,House,Challenger,N
H2CA22173,"BORGEAS, ANDREAS A",CA,22,REPUBLICAN PARTY,House,Challenger,C
H2NC04101,"BORGHESE, RENE",NC,04,REPUBLICAN PARTY,House,Open seat,C
H2MI10119,"BORRELL, ERIC JAMES",MI,10,INDEPENDENT,House,Challenger,N
H2NV03203,"BOSSERT, CLARK",NV,03,REPUBLICAN PARTY,House,Challenger,C
H4IL12060,"BOST, MICHAEL",IL,12,REPUBLICAN PARTY,House,Incumbent,N
H2CO01223,"BOSWELL, IRIS RHIANNON AURORA",CO,01,UNKNOWN,House,Challenger,N
H2FL20126,"BOSWELL, MATT",FL,20,DEMOCRATIC PARTY,House,Open seat,N
H2CT05230,"BOTELHO, MICHELLE L",CT,05,REPUBLICAN PARTY,House,Challenger,P
H2MI05192,"BOTTS, PAUL LEON",MI,05,INDEPENDENT,House,Challenger,N
H2WY00158,"BOUCHARD, ANTHONY",WY,00,REPUBLICAN PARTY,House,Challenger,P
H2WI08071,"BOUCHER, PAUL DAVID MR.",WI,08,INDEPENDENCE PARTY,House,Challenger,N
H8GA07201,"BOURDEAUX, CAROLYN",GA,07,DEMOCRATIC PARTY,House,Incumbent,P
H2IN03194,"BOWER, FORREST ANTHONY",IN,03,DEMOCRATIC PARTY,House,Challenger,N
H2NC13276,"BOWLES, JAMIE CAMPBELL MS.",NC,13,DEMOCRATIC PARTY,House,Open seat,N
H0NY16143,"BOWMAN, JAMAAL",NY,16,DEMOCRATIC PARTY,House,Incumbent,C
H2IL05191,"BOWMAN, RALEIGH",IL,05,DEMOCRATIC PARTY,House,Challenger,P
H6WA10015,"BOYCE, RICHARD",WA,10,OTHER,House,Challenger,N
H2MT02142,"BOYETTE, JAMES MATTHEW",MT,02,REPUBLICAN PARTY,House,Challenger,N
H2NC13169,"BOYKIN, PETER ROBERT",NC,07,REPUBLICAN PARTY,House,Open seat,N
H4PA13199,"BOYLE, BRENDAN F",PA,02,DEMOCRATIC PARTY,House,Incumbent,N
H2FL10200,"BRACY, RANDOLPH",FL,10,DEMOCRATIC PARTY,House,Open seat,P
H2FL13253,"BRADDOCK, WILL",FL,13,REPUBLICAN PARTY,House,Open seat,N
H2FL14269,"BRADLEY, CHRISTOPHER",FL,14,DEMOCRATIC PARTY,House,Challenger,P
H6TX08100,"BRADY, KEVIN",TX,08,REPUBLICAN PARTY,House,Incumbent,P
H2MN01207,"BRAKEBILL-HACKE, SARAH MS.",MN,01,DEMOCRATIC-FARMER-LABOR,House,Open seat,P
H2HI02599,"BRANCO, PATRICK PIHANA",HI,02,DEMOCRATIC PARTY,House,Open seat,C
H2CA15128,"BRANDT, DAVID MR",CA,15,INDEPENDENT,House,Challenger,N
H8OK04094,"BRANNON, MARY",OK,04,DEMOCRATIC PARTY,House,Challenger,N
H2TX21177,"BRANSCUM, COY GEE II",TX,21,DEMOCRATIC PARTY,House,Challenger,C
H2TN05412,"BRANTLEY, DERRICK",TN,05,INDEPENDENT,House,Open seat,N
H2MO04199,"BRATTIN, RICHARD RAY JR.",MO,04,REPUBLICAN PARTY,House,Open seat,C
H2WV01128,"BRAUN, CARLY",WV,02,REPUBLICAN PARTY,House,Challenger,C
H2CA28154,"BRAUN, JONATHAN",CA,28,DEMOCRATIC PARTY,House,Challenger,N
H2MN03120,"BRAXILL, MARK",MN,03,REPUBLICAN PARTY,House,Challenger,C
H2TX26218,"BRAZEAL, BRIAN JAMES",TX,26,REPUBLICAN PARTY,House,Challenger,C
H2OK02315,"BRECHEEN, JOSH",OK,02,REPUBLICAN PARTY,House,Incumbent,N
H2AK00564,"BREDAR, JOE",AK,00,WRITE-IN,House,Challenger,N
H2AK01075,"BRELSFORD, GREGG BOWYER MR.",AK,00,INDEPENDENT,House,Challenger,C
H2OH11326,"BREWER, ERIC J.",OH,11,REPUBLICAN PARTY,House,Challenger,N
H2NC13151,"BREWSTER, BILLY JOE",NC,04,REPUBLICAN PARTY,House,Open seat,P
H2ME39016,"BREWSTER, JOSHUA MR",ME,39,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2UT12018,"BRICKLEY, PAUL CARLSON MR",UT,12,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2TN08192,"BRIDGER, DANNY RAY JR.",TN,08,REPUBLICAN PARTY,House,Challenger,N
H8NY22151,"BRINDISI, ANTHONY",NY,22,DEMOCRATIC PARTY,House,Challenger,N
H8CA47078,"BRISCOE, JOHN",CA,42,REPUBLICAN PARTY,House,Challenger,P
H2LA24010,"BRISTOL, ELIJAH MR",LA,24,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2NY29084,"BRITANY, ARTHUR MR",NY,29,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2CA04148,"BROCK, MATTHEW",CA,04,REPUBLICAN PARTY,House,Challenger,N
H2NV01298,"BROG, DAVID",NV,01,REPUBLICAN PARTY,House,Challenger,C
H2FL02140,"BROOKS, LINDA SUSAN MS.",FL,02,NO PARTY AFFILIATION,House,Challenger,C
H0AL05163,"BROOKS, MO",AL,05,REPUBLICAN PARTY,House,Incumbent,P
H2TN05347,"BROOKS, NATISHA LOUISE",TN,05,REPUBLICAN PARTY,House,Open seat,P
H2MS04266,"BROOKS, RAYMOND N",MS,04,REPUBLICAN PARTY,House,Challenger,P
H2NJ11137,"BROTSCHOL, HILLERY",NJ,11,REPUBLICAN PARTY,House,Challenger,C
H6GA09243,"BROUN, PAUL",GA,10,REPUBLICAN PARTY,House,Challenger,P
H2CA02209,"BROWER, DOUGLAS REV",CA,02,REPUBLICAN PARTY,House,Challenger,P
H6MD04209,"BROWN, ANTHONY",MD,04,DEMOCRATIC PARTY,House,Incumbent,P
H2FL10358,"BROWN, CORRINE",FL,10,DEMOCRATIC PARTY,House,Open seat,P
H2FL15225,"BROWN, GAVIN",FL,15,DEMOCRATIC PARTY,House,Challenger,C
H2MA09239,"BROWN, JESSE",MA,09,REPUBLICAN PARTY,House,Challenger,P
H2CA00120,"BROWNLEY, JULIA",CA,26,DEMOCRATIC PARTY,House,Incumbent,C
H2TX13117,"BROWN, MARY KATHLEEN",TX,13,DEMOCRATIC PARTY,House,Challenger,P
H2OH11169,"BROWN, M SHONTEL",OH,11,DEMOCRATIC PARTY,House,Incumbent,N
H2CA16142,"BROWN, NATHAN K",CA,16,REPUBLICAN PARTY,House,Challenger,C
H2AK00382,"BROWN, ROBERT",AK,00,NONPARTISAN,House,Open seat,N
H2NC03103,"BROWN, TYRON ANTHONY REV DR",NC,03,DEMOCRATIC PARTY,House,Challenger,N
H2OK05151,"BROYLES, ABBY",OK,05,DEMOCRATIC PARTY,House,Challenger,P
H2WY01081,"BRUBAKER, RICHARD",WY,00,OTHER,House,Challenger,P
H2WY00125,"BRUBAKER, RICHARD P.",WY,00,LIBERTARIAN PARTY,House,Challenger,N
H2MO04173,"BRUCE, KALENA",MO,04,REPUBLICAN PARTY,House,Open seat,P
H2PA01131,"BRUNO, ERIC M",PA,01,DEMOCRATIC PARTY,House,Challenger,N
H2PR01014,"BRUNO, ERIC M",PR,00,DEMOCRATIC PARTY,House,Challenger,N
H2MO07184,"BRYANT, ALEX L",MO,07,REPUBLICAN PARTY,House,Open seat,P
H2NH02211,"BRYK, WILLIAM MICHAEL",NH,02,DEMOCRATIC PARTY,House,Challenger,N
H0NC06209,"BUCARDO, JENNYFER",NC,09,REPUBLICAN PARTY,House,Open seat,P
H2NY19119,"BUCCOLA, BRANDON",NY,19,REPUBLICAN PARTY,House,Challenger,N
H2MT02167,"BUCHANAN, GARY",MT,02,INDEPENDENT,House,Challenger,P
H6FL13148,"BUCHANAN, VERNON",FL,16,REPUBLICAN PARTY,House,Incumbent,C
H2WV02183,"BUCHSER-LOCHOCKI, SUSAN",WV,02,REPUBLICAN PARTY,House,Challenger,P
H4CO04090,"BUCK, KENNETH R",CO,04,REPUBLICAN PARTY,House,Incumbent,N
H2SC06142,"BUCKNER, DUKE",SC,06,REPUBLICAN PARTY,House,Challenger,P
H0IN08114,"BUCSHON, LARRY D.",IN,08,REPUBLICAN PARTY,House,Incumbent,C
H2FL23138,"BUDD, JOE",FL,23,REPUBLICAN PARTY,House,Challenger,P
H6NC13129,"BUDD, THEODORE P.",NC,13,REPUBLICAN PARTY,House,Incumbent,P
H2IL13153,"BUDZINSKI, NIKKI",IL,13,DEMOCRATIC PARTY,House,Incumbent,C
H2CO03302,"BUERGER, COLIN",CO,03,DEMOCRATIC PARTY,House,Challenger,C
H2TX06392,"BUFORD, JAMES R.",TX,06,REPUBLICAN PARTY,House,Challenger,C
H2OR06116,"BUNN, JAMES (JIM)",OR,06,REPUBLICAN PARTY,House,Open seat,C
H2FL21082,"BUONGIORNO, JEFFREY D",FL,21,REPUBLICAN PARTY,House,Challenger,P
H2IL06082,"BURAU, JUSTIN",IL,03,REPUBLICAN PARTY,House,Challenger,P
H8TN02119,"BURCHETT, TIM",TN,02,REPUBLICAN PARTY,House,Incumbent,C
H2NJ04199,"BURG, DAVID LOREN",NJ,04,REPUBLICAN PARTY,House,Challenger,C
H2TX26093,"BURGESS, MICHAEL C. DR.",TX,26,REPUBLICAN PARTY,House,Incumbent,C
H2MA08090,"BURKE, ROBERT G.",MA,08,REPUBLICAN PARTY,House,Challenger,N
H0WA08145,"BURKETT, RYAN DEAN",WA,08,NONE,House,Challenger,N
H2MO04140,"BURKS, TAYLOR",MO,04,REPUBLICAN PARTY,House,Open seat,P
H2OK03123,"BURLESON, WILLIAM WADE",OK,03,REPUBLICAN PARTY,House,Challenger,P
H0CA48172,"BURLEY, BRIAN J MR.",CA,47,REPUBLICAN PARTY,House,Challenger,C
H2MO07143,"BURLISON, ERIC",MO,07,REPUBLICAN PARTY,House,Incumbent,N
H2CO03278,"BURNETT, DEBORA LYNN",CO,03,DEMOCRATIC PARTY,House,Challenger,C
H2MA04115,"BURNS, EMILY",MA,04,REPUBLICAN PARTY,House,Challenger,P
H2NY23160,"BURNS, GEORGE H MR",NY,23,REPUBLICAN PARTY,House,Open seat,N
H2SC04147,"BURNS, MARK",SC,04,REPUBLICAN PARTY,House,Challenger,P
H2NH00025,"BURNS, ROBERT ANDREW MR.",NH,02,REPUBLICAN PARTY,House,Challenger,P
H0NC11217,"BURRIL, MATTHEW",NC,11,REPUBLICAN PARTY,House,Challenger,C
H2MN14010,"BURR, MARK MR",MN,14,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2TX08265,"BURROWS, CANDICE CUNNINGHAM MS",TX,08,REPUBLICAN PARTY,House,Open seat,N
H2PA00034,"BURTON, DANIEL LEROY JR",PA,00,REPUBLICAN PARTY,House,Challenger,P
H2TX37058,"BURTON, HASANI",TX,37,DEMOCRATIC PARTY,House,Open seat,N
H2SC07264,"BUSHAY, LOUIS",SC,07,REPUBLICAN PARTY,House,Challenger,N
H8MO01143,"BUSH, CORI",MO,01,DEMOCRATIC PARTY,House,Incumbent,C
H2IL17071,"BUSTOS, CHERI",IL,17,DEMOCRATIC PARTY,House,Incumbent,P
H2IL01232,"BUTLER, CHRISTOPHER",IL,01,DEMOCRATIC PARTY,House,Open seat,P
H2GA08095,"BUTLER, DARRIUS MAURICE",GA,08,DEMOCRATIC PARTY,House,Challenger,P
H2OK03156,"BUTLER, STEPHEN",OK,03,REPUBLICAN PARTY,House,Challenger,N
H8CA12262,"BUTTAR, SHAHID",CA,11,DEMOCRATIC PARTY,House,Challenger,N
H4NC01046,"BUTTERFIELD, GEORGE KENNETH",NC,01,DEMOCRATIC PARTY,House,Incumbent,P
H2AK01216,"BYE, CHRIS",AK,00,LIBERTARIAN PARTY,House,Open seat,C
H2NY04178,"BYNOE, SIELA",NY,04,DEMOCRATIC PARTY,House,Challenger,P
H2WA03233,"BYRD, CHRIS",WA,03,OTHER,House,Challenger,N
H2MD05528,"BYRD, COLIN",MD,05,DEMOCRATIC PARTY,House,Challenger,C
H2WA09164,"BYRD, SCOTT GARRISON",WA,09,INDEPENDENT,House,Challenger,N
H2KS02168,"CABRAL, JUSTIN",KS,02,REPUBLICAN PARTY,House,Challenger,N
H2TX28107,"CABRERA, ED",TX,28,REPUBLICAN PARTY,House,Challenger,C
H2FL22189,"CALABRESE, CURTIS",FL,22,DEMOCRATIC PARTY,House,Challenger,C
H2NE03064,"CALHOUN, MIKE",NE,03,REPUBLICAN PARTY,House,Challenger,N
H2IN03236,"CALKINS, AARON (A.J.)",IN,03,DEMOCRATIC PARTY,House,Challenger,N
H2AK00275,"CALLAHAN, JOHN T.",AK,00,REPUBLICAN PARTY,House,Open seat,N
H2AZ05199,"CALLAN, MARTIN",AZ,05,WRITE-IN,House,Challenger,N
H6NH01263,"CALLIS, MICHAEL",NH,02,REPUBLICAN PARTY,House,Challenger,N
H0WA02189,"CALL, JASON",WA,02,DEMOCRATIC PARTY,House,Challenger,C
H2CA37023,"CALVERT, KEN",CA,41,REPUBLICAN PARTY,House,Incumbent,C
H0FL03175,"CAMMACK, KAT",FL,03,REPUBLICAN PARTY,House,Incumbent,N
H2TN05438,"CAMPBELL, HEIDI",TN,05,DEMOCRATIC PARTY,House,Open seat,P
H2MO04231,"CAMPBELL, JIM SOUPY",MO,04,REPUBLICAN PARTY,House,Open seat,C
H2FL14293,"CAMPBELL, LANDON NEIL",FL,14,REPUBLICAN PARTY,House,Challenger,N
H0MA07054,"CAMPBELL, RAYLA",MA,07,REPUBLICAN PARTY,House,Challenger,N
H2UT01276,"CAMPBELL, WILLIAM",UT,01,REPUBLICAN PARTY,House,Challenger,C
H2TX15187,"CANADY, SARA LARUE NEWNAM",TX,15,REPUBLICAN PARTY,House,Challenger,P
H2CA14170,"CANEPA, DAVID",CA,15,DEMOCRATIC PARTY,House,Open seat,P
H2MA04123,"CANNATA, DAVID B",MA,04,WRITE-IN,House,Challenger,N
H2OR04160,"CANNING, DOYLE",OR,04,DEMOCRATIC PARTY,House,Open seat,P
H4NJ12164,"CANNON, ALLEN J",NJ,01,OTHER,House,Challenger,N
H2GA11222,"CANNON, BEAU ALEXANDER RYAN MR",GA,11,DEMOCRATIC PARTY,House,Challenger,N
H0UT01114,"CANNON, TINA",UT,01,REPUBLICAN PARTY,House,Challenger,P
H0MI04140,"CANNY, DAVID",MI,08,LIBERTARIAN PARTY,House,Challenger,N
H6NC09184,"CANO, FERNANDO CHRISTIAN MR. JR",NC,09,DEMOCRATIC PARTY,House,Challenger,N
H2FL21199,"CANTON, STEPHEN G",FL,21,INDEPENDENT,House,Challenger,N
H2TX34212,"CANTU CABRERA, JUANA",TX,34,REPUBLICAN PARTY,House,Challenger,N
H2VA10240,"CAO, HUNG",VA,10,REPUBLICAN PARTY,House,Challenger,P
H2CA51206,"CAPLAN, STAN",CA,51,REPUBLICAN PARTY,House,Challenger,C
H2CA35142,"CARACAMO, RAFAEL DR.",CA,35,REPUBLICAN PARTY,House,Challenger,C
H2CO08020,"CARAVEO, YADIRA",CO,08,DEMOCRATIC PARTY,House,Incumbent,C
H2TX30079,"CARAWAY, BARBARA LEN MALLORY",TX,30,DEMOCRATIC PARTY,House,Open seat,P
H6CA24303,"CARBAJAL, SALUD O.",CA,24,DEMOCRATIC PARTY,House,Incumbent,C
H0MI12150,"CARBONARO, ANTHONY M",MI,12,DEMOCRATIC PARTY,House,Challenger,N
H2MI13394,"CARBONARO, ANTHONY MICHAEL",MI,13,WRITE-IN,House,Challenger,N
H2CA28113,"CARDENAS, TONY",CA,29,DEMOCRATIC PARTY,House,Incumbent,C
H2NC11189,"CAREY, JAN",NC,11,DEMOCRATIC PARTY,House,Open seat,C
H2OH15228,"CAREY, MIKE",OH,15,REPUBLICAN PARTY,House,Incumbent,C
H0CA35146,"CARGILE, MIKE",CA,35,REPUBLICAN PARTY,House,Challenger,N
H0MS04161,"CARL, BOYANTON",MS,04,REPUBLICAN PARTY,House,Challenger,C
H2AK00390,"CARLE, ARLENE",AK,00,NONPARTISAN,House,Open seat,N
H0AL01055,"CARL, JERRY LEE, JR",AL,01,REPUBLICAN PARTY,House,Incumbent,C
H2IL01323,"CARLSON, ERIC JOSEPH MR.",IL,01,REPUBLICAN PARTY,House,Open seat,P
H2MN01264,"CARNAHAN, JENNIFER",MN,01,REPUBLICAN PARTY,House,Open seat,P
H2FL12081,"CARNEVALE, MICHAEL",FL,12,REPUBLICAN PARTY,House,Challenger,C
H8MN05270,"CARNEY, BOB ""AGAIN"" JR.",MN,01,REPUBLICAN PARTY,House,Open seat,N
H2CA28196,"CARONNA, DOROTHY",CA,28,DEMOCRATIC PARTY,House,Challenger,N
H2VA10174,"CARPIO, MONICA",VA,08,REPUBLICAN PARTY,House,Challenger,P
H2CA29087,"CARRANZA, MARGARITA MARIA MMC MMC",CA,29,REPUBLICAN PARTY,House,Challenger,P
H2MI06117,"CARRA, STEPHEN",MI,04,REPUBLICAN PARTY,House,Challenger,P
H2IL11199,"CARROLL, MARK JOSEPH",IL,11,REPUBLICAN PARTY,House,Challenger,N
H2IL11207,"CARROLL, MARK JOSEPH",IL,11,REPUBLICAN PARTY,House,Challenger,C
H8IN07184,"CARSON, ANDRE",IN,07,DEMOCRATIC PARTY,House,Incumbent,N
H2MS02179,"CARSON, MICHAEL",MS,02,REPUBLICAN PARTY,House,Challenger,N
H2TX08216,"CARSON, PAULETTE",TX,17,REPUBLICAN PARTY,House,Open seat,P
H4GA01039,"CARTER, EARL LEROY",GA,01,REPUBLICAN PARTY,House,Incumbent,C
H2TX31044,"CARTER, JOHN R REP.",TX,31,REPUBLICAN PARTY,House,Incumbent,C
H2LA02149,"CARTER, TROY A. SR.",LA,02,DEMOCRATIC PARTY,House,Challenger,C
H2PA17079,"CARTWRIGHT, MATTHEW A.",PA,08,DEMOCRATIC PARTY,House,Incumbent,C
H2AR02087,"CARTWRIGHT, NICHOLAS",AR,02,DEMOCRATIC PARTY,House,Challenger,C
H2ME02212,"CARUSO, ELIZABETH",ME,02,REPUBLICAN PARTY,House,Challenger,C
H2NY16073,"CASANOVA DOMINGUEZ, MANUEL IGNACIO",NY,16,DEMOCRATIC PARTY,House,Challenger,P
H2TX35144,"CASAR, GREG",TX,35,DEMOCRATIC PARTY,House,Incumbent,C
H2HI02128,"CASE, EDWARD",HI,01,DEMOCRATIC PARTY,House,Incumbent,C
H6TX14132,"CASEY, KEITH",TX,14,REPUBLICAN PARTY,House,Challenger,N
H2TN03243,"CASEY, SANDY FOR",TN,03,REPUBLICAN PARTY,House,Challenger,C
H2NJ11194,"CASHA, LAWRENCE A",NJ,11,REPUBLICAN PARTY,House,Challenger,C
H2UT03264,"CASPER, BRANDON 8013368524",UT,03,REPUBLICAN PARTY,House,Challenger,N
H4AL03053,"CASSON, THOMAS",AL,03,LIBERTARIAN PARTY,House,Challenger,N
H2NY21164,"CASTELLI, MATT",NY,21,DEMOCRATIC PARTY,House,Challenger,P
H2NC07161,"CASTELLI, ROBERT CHRISTIAN",NC,06,REPUBLICAN PARTY,House,Challenger,N
H8IL06139,"CASTEN, SEAN",IL,06,DEMOCRATIC PARTY,House,Incumbent,C
H0FL09115,"CASTILLO, JOSE",FL,09,REPUBLICAN PARTY,House,Challenger,P
H2CA42171,"CASTILLO, SAUL",CA,42,DEMOCRATIC PARTY,House,Challenger,N
H2VA07154,"CASTORANI, JOHN",VA,07,REPUBLICAN PARTY,House,Challenger,P
H6FL11126,"CASTOR, KATHY",FL,14,DEMOCRATIC PARTY,House,Incumbent,C
H2TX35011,"CASTRO, JOAQUIN",TX,20,DEMOCRATIC PARTY,House,Incumbent,C
H2TX12101,"CATALA, RYAN JOSHUA",TX,12,REPUBLICAN PARTY,House,Challenger,C
H2TX16268,"CATER, CORBIN ZANE",TX,16,INDEPENDENT,House,Challenger,N
H2TX08299,"CATER, CORBIN ZANE",TX,08,INDEPENDENT,House,Open seat,N
H2TX00148,"CATHEY, CAITLIN CREE",TX,00,DEMOCRATIC PARTY,House,Challenger,N
H2NJ12135,"CATUCCI, NICHOLAS JOSEPH",NJ,12,REPUBLICAN PARTY,House,Challenger,N
H2FL07172,"CAVAGNA, JOSEPH",FL,07,REPUBLICAN PARTY,House,Open seat,C
H2WA01252,"CAVALERI, VINCENT",WA,01,REPUBLICAN PARTY,House,Challenger,P
H2NC07195,"CAVALIER, CRYSTAL ANN",NC,04,DEMOCRATIC PARTY,House,Challenger,P
H2NV01348,"CAVANAUGH, KEN",NV,01,LIBERTARIAN PARTY,House,Challenger,N
H2PA17145,"CAVARETTA, DEAN",PA,17,REPUBLICAN PARTY,House,Open seat,N
H2TX15120,"CAVAZOS, JOSE AIZAR",TX,15,REPUBLICAN PARTY,House,Challenger,C
H2OR02164,"CAVENER, MARK",OR,02,REPUBLICAN PARTY,House,Challenger,N
H0NC11233,"CAWTHORN, DAVID MADISON",NC,11,REPUBLICAN PARTY,House,Incumbent,P
H2MO47016,"CEASAR, FELIX MR",MO,47,INDEPENDENT CONSERVATIVE DEMOCRATIC,House,Challenger,N
H2NY23194,"CENEDELLA, MARC CHRISTIAN",NY,23,REPUBLICAN PARTY,House,Open seat,P
H2NV00068,"CENTENO, JAIME MR JR",NV,00,REPUBLICAN PARTY,House,Challenger,N
H2OH01186,"CENTERS, BRENT W",OH,01,REPUBLICAN PARTY,House,Challenger,P
H2SC01085,"CENTURION, INGRID",SC,01,REPUBLICAN PARTY,House,Challenger,C
H2NY12189,"CERROTTI, JESSE",NY,12,DEMOCRATIC PARTY,House,Challenger,N
H8OH01043,"CHABOT, STEVE",OH,01,REPUBLICAN PARTY,House,Incumbent,P
H2CT03102,"CHAI, AMY FOGELSTROM DR",CT,03,LIBERTARIAN PARTY,House,Challenger,P
H2NY20117,"CHAIRES, JUSTIN RAPHAEL MR",NY,20,DEMOCRATIC PARTY,House,Challenger,C
H2FL15209,"CHAMBERS, CHRIS",FL,14,REPUBLICAN PARTY,House,Challenger,C
H2CA37353,"CHAMPION, CHRIS",CA,37,REPUBLICAN PARTY,House,Open seat,N
H2SC04121,"CHANDLER, MICHAEL",SC,04,CONSTITUTION PARTY,House,Challenger,N
H6TN07146,"CHANDLER, THARON",TN,04,INDEPENDENT,House,Challenger,N
H2WA09156,"CHAN, SEA",WA,09,REPUBLICAN PARTY,House,Challenger,P
H2WA08240,"CHAPMAN, DAVE",WA,08,REPUBLICAN PARTY,House,Challenger,N
H2SC06118,"CHAPMAN, JOHN",SC,06,REPUBLICAN PARTY,House,Challenger,N
H2VA11214,"CHAPPELL, MATTHEW LOUIS",VA,11,REPUBLICAN PARTY,House,Challenger,P
H0WA01124,"CHARTRAND, DEREK",WA,01,REPUBLICAN PARTY,House,Challenger,N
H2VA07204,"CHASE, AMANDA FREEMAN",VA,07,REPUBLICAN PARTY,House,Challenger,C
H2OR05209,"CHAVEZ-DEREMER, LORI",OR,05,REPUBLICAN PARTY,House,Incumbent,N
H2GA04201,"CHAVEZ, JONATHAN",GA,04,REPUBLICAN PARTY,House,Challenger,N
H2IL03170,"CHEHADE, IYMEN",IL,03,DEMOCRATIC PARTY,House,Challenger,P
